broadcast_abstract,year,id,time,length,n
"Israeli troops have crossed into Lebanon, where there is heavy fighting between Christians and Palestinians. Report from area was subjected to heavy Israeli censorship.REPORTER: Walter Cronkite(Matoola, Israel) Heaviest fighting in Lebanon in almost 2 years reported Christians attack hill held by PLO, and have Israeli artillery support. Details of fighting noted; battles mock agreement signed in July by Lebanese government, Syrians, Christians and PLO, that all arms be moved 10 km. from Israeli border, among other provisions. Fighting also shows Israelis prepared to deepen involvement in Lebanon.REPORTER: Bob Simon State Department expresses concern with regard to escalated fighting. Incr. in fighting comes as United States officials begin 2 weeks of intensive mtgs. with visiting foreign mins. from Mid. East. 1st is Israel's Moshe Dayan.REPORTER: Walter Cronkite(DC) Dayan's visit opens United States attempts to break impasse with regard to Geneva conf. So far, efforts have failed and concern mounts as fighting in Lebanon escalates. Dayan comes to United States after mystery meeting in Paris over wkend., but he will only say he was in meeting, not with whom. Speculation is that it was Arab leader, but no one is mentioning names. Prior to meeting with Secretary Vance, Dayan apologizes for 1967 sinking of American ship Liberty, saying it was mistake. CIA document asserts Israel didn't know ship was American until too late. Incident is recalled today by pro-Palestinian group thru newspaper ads. Dayan's visit coincides with meeting of Palestinian leaders in Damascus, where they will rptdly. decide about PLO (Palestine Liberation Organization) acceptance of United Nations Resolution 242.REPORTER: Marvin Kalb",1977,554963,190,1731,11070
"England meeting of Egyptian and Israeli foreign mins. reported President Anwar Sadat quoted, in Cairo, with regard to peace talks.REPORTER: David Brinkley",1978,565501,86300,154,10572
"Report on Houston riot and its aftermath in Mex.-American section of city on Sunday night.REPORTER: Harry Reasoner(Houston, Texas) Details of riot given and injuries noted. [Mayor James McCONN - watched police department handle situation and thinks they used more restraint than perhaps was warranted.] Causes of riots stated as celebration of Mex. national holiday and 1st anniversary of death of Jose Torres, who died while in police custody last year Details of Torres affair and sentences given policemen involved recalled. [WOMAN - says revenge has to be taken for Torres.]REPORTER: Charles Murphy",1978,565787,100,602,10572
Collision of Staten Island ferry into seawall due to fog in New York City harbor reported.REPORTER: Charles Kuralt(NYC) Details of collision given. [Passenger Jim COAKLEY - describes scene after crash.]REPORTER: Jim Kilpatrick,1978,540604,80,226,10572
"AFL-CIO president George Meany's criticism of President Carter's decision to recognize China (PR) quoted. Trans International Airlines' request to Civil Aeronautics Board for permission to fly to China noted as additional evidence of American business interest in Chinese marketREPORTER: John Chancellor(NYC) Chinese market for American companies to sell equipment like that used in mining and farming noted. Mkt. for companies like United States Steel and Alcoa to sell technology reported [Chase Manhattan Bank spokesperson Mary WADSWORTH - discusses Chinese market] United States purchases from China mentioned.REPORTER: Mike Jensen Details given about Washington, DC press conference held by Congmen. and others who oppose ending diplomatic relations with Taiwan.REPORTER: David Brinkley",1978,536861,140,791,10572
"Usu. smooth adjustment to civilian life by Vietnam-era vets, according to White House study, and dispute of this by Vietnam vet groups reported Statistics re: Vietnam vets in prison noted.REPORTER: Frank Reynolds(Angola, LA) Figs. showing 25% of prisoners in United States are Vietnam-era vets stated. Justice Department view that part of this is due to their military service noted. Films shown. Drug. and economy-related problems involving Vietnam vets described. [Presbyterian Church spokesperson Reverend Peter SALERNO - can understand Vietnam vet committing crimes on returning to United States from Vietnam war.] [Vets. Admin. spokesperson Bill WASHINGTON - would say war had definite effect on number of vets now in prison.] Statistics about Louisiana prisoners and vets given. Birth of nation's 1st organization of incarcerated vets there, at Angola Penitentiary, reported [Vet Robert JACKSON - says vets felt war wasn't American war and they shouldn't have been there, and when they returned home, were lost and rejected in own society.] Differing beliefs of penologists about this theory and statistics about ages of most criminals outlined. [Penitentiary associate warden Peggi GRESHAM - says many young men on street felt same as Vietnam vets.] Uncertainty of reason for so many Vietnam vet prisoners cited.REPORTER: Ron Miller Hostage incident at Vets. Admin. office in Jacksonville, Florida, involving Vietnam vet Francis James, who had earlier requested help from Veterans Administration mental health clinic, detailed.REPORTER: Frank Reynolds",1978,539389,200,1558,10572
"Report on today as anniversary of Army's launch of Explorer I from Cape Canaveral 20 years ago. USSR 's previous launch of Sputnik noted; tape of Sputnik beep played and photograph shown. Navy's preparation of Vanguard for launch in December, 1957, cited. Film of abortive Vanguard launch shown. Hurried preparations of Army, with help of West German scientists, to attempt another satellite launch noted; preparations took place in Alabama under director of Dr. Wernher Von Braun. Successful launch of satellite on Jupiter rocket in January, 1958, reported Tape of Explorer I sound played; photograph shown. Astronaut Neil Armstrong mentioned.REPORTER: Harry Reasoner",1978,555666,110,668,10572
"Update on municipal strikes in Memphis.REPORTER: Roger Mudd(Memphis, Tennessee) Details given about agreements on contracts by police and firemen, conflict that arose after initial agreement and negotiations to settle differences. [Memphis AFL-CIO Council spokesperson Tommy POWELL - believes contracts will be accepted.] [Memphis Chamber of Commerce spokesperson James McGEHEE - says it's fair.] [Firemen's union president Kuhron HUDDLESTON - thinks men anxious to get back to work.] [Mayor Wyeth CHANDLER - describes conflict in statements made by unions' officials and city views of contract language.] Negotiations to work out problems noted. [Union rep. John LYNCH - will pull men back off job if firemen don't go back on job Saturday morning.]REPORTER: Sam Ford",1978,534762,130,767,10572
"Report is on hang gliding.REPORTER: Jessica Savitch(Albuquerque, NM) Usu. need for mount off which to jump in order to go hang gliding noted. [MAN - will jump off mount] Albuquerque glider manufacturer Larry Newman's use of small motor and propellor with hang glider so that one doesn't have to have mount in order to enjoy sport detailed.REPORTER: Jack Perkins",1978,562863,120,361,10572
"Update on continued fighting between Israelis and Palestinians in south Lebanon; film shown. Israelis' attack on historic castle, dating back to Crusades and recently in use by Palestinians to shell Christian Lebanese, noted.REPORTER: Peter Jennings(Kleia, Lebanon) Report on Israeli-conducted tour of occupied south Lebanon for jnlists. based in Israel. Border crossing at Kleia, tour to Marjayoun reported [WOMAN - describes conditions of last 2 years of fighting between Palestinians and Christians. Is happy that Israelis have come.] Prime Min. Begin's indications that Israeli troops will remain here for while noted.REPORTER: Bill Seamans {Report noted as edited by Israelis} Efforts of Palestinians and Lebanese in Beirut to evaluate effects of Israeli strike noted. Report is on Israeli attack on Tyre, Lebanon, on Mediterranean coast.REPORTER: Peter Jennings(Tyre, Lebanon) Damage to Tyre by Israeli air attacks described. Syrian announcement of intention to provide air cover for its peacekeeping troops above line of territory now occupied by Israeli reported; is noted there's no sign of major Palestinian counterattack.REPORTER: Jerry King Continuing reaction in Arab capitals noted. President Sadat's comments on Israeli action and effect on peace initiative stated. Film shown. [SADAT - says recent Israeli action won't provide security. Will watch situation closely, because had thought problem about to be solved peacefully. Condemns use of force to solve Mideast conflict.] Report on burials for victims on both sides of conflict, include ceremony outside Tel Aviv attended by defense minister Weizman.REPORTER: Peter Jennings Report on interview with Weizman, via telephone and satellite. Weizman's statements with regard to casualties on both side reported; he is questioned re: bombing of civilians. [WEIZMAN - assures absolutely no civilian targets bombed. Cites PLO (Palestine Liberation Organization) practice of mixing civilians with fighters. Hopes no innocent people killed, but doesn't know.] Anchor asks about Israeli withdrawal from Lebanon. [WEIZMAN - states Israel's position on this issue; says solution must be found by family of ntns.] Anchor notes Begin's statement with regard to Israel's continued occupation of territory till PLO out. [WEIZMAN - says Israel would be glad for sovereign state's army to come in and take over, if dealing with nation like Egypt, Jordan or Syria, but questions Lebanon's ability to do this.] Question with regard to any talks with Lebanese President Sarkis. [WEIZMAN - notes Sarkis' admission of no control over south and comments on that situation. Responds to question with regard to this is opportunity for Israel to turn other cheek, in midst of peace negotiations.]REPORTER: Barbara Walters(DC) United States efforts to get Israeli withdrawal from Lebanon reported Secretary of State Vance's meeting with USSR Ambassador Dobrynin and United Nations Ambassador Young's meeting at White House mentioned. State Dep. spokesperson Hodding Carter III's issuance of administration statement on situation detailed.REPORTER: Ted Koppel",1978,563492,630,3100,10572
"House Assassinations Committee exploration of Cuban and underworld links to Kennedy assassination reported.REPORTER: Walter Cronkite(DC) Testimony to Committee by anti-Castro Cuban Jose Aleman about his meeting in Miami in 1963 with reputed Mafia figure Santo Trafficante detailed. 1976 report with regard to Aleman's statements about Trafficante's comment that Kennedy would be """"hit"""" mentioned. Trafficante's operation of gambling casinos in Havana and his being jailed there after Fidel Castro came to power noted. Photos shown. [ALEMAN - recalls conversation with Trafficante.] Differing version of possible meaning of Trafficante's statement offered now by Aleman than one he told FBI in 1963 and committee investigator in 1977 reported [ALEMAN - had no idea at time what Trafficante meant.] Trafficante's refusal to answer committee questions last yr. stated. Committee chairperson Louis Stokes' agreement to delay Trafficante's testimony until Thursday, when he is expected to answer questions, mentioned.REPORTER: Jim McManus",1978,534856,120,1034,10572
"President Carter's attention to matters other than Mideast, during Camp David summit, noted. Call from Vice President Mondale to report on meeting with Senators over natural gas bill and President's receipt of note during meeting with Prime Min. Begin, that House sustained veto of defense spending bill reported.REPORTER: Frank Reynolds(DC) Details given about House debate and vote on defense spending bill vetoed by Carter. Statements of Armed Services Committee chairperson Melvin Price and Representative Ronald Dellums rptd Audio tape played. [DELLUMS - says issue is saving money.] Defeat of attempts to provide funds for another nuclear-powered aircraft carrier stated; film shown. Outlook for military spending given.REPORTER: Bill Wordham Artist: Freda Reiter",1978,541400,110,769,10572
"Special report on H.R. Haldeman's version of Watergate and Nixon White House years as set forth in his new book. Background of early release of some highlights from book, by """"Washington (DC) Post"""", and reaction to this by """"Newsweek"""" magazine and """"New York Times"""" reported Haldeman's claims with regard to Nixon's involvement in Watergate burglary and cover-up, 18 1/2 minute tape gap and that USSR asked United States to join in nuclear attack on China (Puerto Rico) and actions by Henry Kissinger and Nixon to avert this noted. Also mentioned is Haldeman's statement about role of Rose Mary Woods in tape erasure. Photos shown. Haldeman's remarks on White House taping system to counter Kissinger's logs reported Kissinger's reaction to claims with regard to USSR request for war against China and about taping system noted. Film shown. [KISSINGER - knew nothing of taping system till it was announced. Didn't keep record of all discussions.] Other conjectures made by Haldeman in book include blackmail of Nixon by Charles Colson because of statement of White House staffer Ken Clawson, possibility that CIA sabotaged Watergate break-in, that CIA may have tried to keep Nixon from using political control over agency and that Democrats may have known of break-in plans and called police. Former CIA agent James McCord mentioned. Interview of Chas. Colson by Carl Stern shown. [COLSON - doesn't believe charges of CIA plot or Democrat sabotage. Thinks Democrats should have known of break-in plans and probably had idea of what was to happen because of information given them by William Haddad with regard to equipment purchased in New York City.]REPORTER: John Chancellor Anchor asks Stern, who has read book, about own reaction.REPORTER: David Brinkley Analysis of book given; is noted it's filled with theories, many of which are inconsistent with known facts. Ex. cited is charge with regard to Nixon's order for tap on telephone line of Democratic national chairperson Lawrence O'Brien because of stories O'Brien was giving out with regard to ITT (International Telephone and Telegraph Corporation) attempts to get Republicans to hold ntl. convention in San Diego.REPORTER: Carl Stern Anchor asks if Haldeman did writing while in prison, without access to notes and files.REPORTER: David Brinkley Reporter responds to question; cites other exs. of inconsistencies. Haldeman's book described as fairhanded to all, and probably written more for money than for history.REPORTER: Carl Stern Other details about book, include comments on Kissinger and Nixon, outlined. Also mentioned are Pentagon papers, Daniel Ellsberg and San Clemente.REPORTER: John Chancellor",1978,565815,360,2670,10572
"Menahem Begin's statement that Israel will go no further for Egyptian peace treaty reported Moshe Dayan's stance noted. Publishing of treaty in Egyptian paper reported.REPORTER: Walter Cronkite(Cairo, Egypt) """"Al Ahram"""" publication of peace treaty as proposed by US reported Treaty positions quoted. West bank and Gaza issues noted. Role of Vice President Hosni Mobarak noted. Film shown. Anwar Sadat filmed at mosque prayer session. Jimmy Carter role noted. Publishing of treaty tied to issue of Arab ntns. opposing Sadat efforts.REPORTER: Doug Sefton(Tel Aviv, Israel) Israeli charge that """"Al Ahram"""" version of treaty is incorrect noted. Sadat's reasoning considered. Israeli's belief timetable issue is crucial reported.REPORTER: Bob Simon State Department publication of treaty text said not differing greatly from version published in Cairo.REPORTER: Walter Cronkite(DC) """"Al Ahram"""" as paper controlled by Sadat noted. Publishing of official English text noted. Reasons for Cairo publishing of treaty considered.REPORTER: Bernard Kalb5:48:10 BLACK HIJACKERS / SENTENCING Paris sentencing of 4 black Americans who hijacked plane to Algiers 6 years ago reported Attributing hijack cause to Black Panther aid motive reported Racial oppression in United States also said noted.REPORTER: Walter Cronkite",1978,534591,300,1307,10572
"California police detention of computer expert who is chgd. with bank theft by computer reported.REPORTER: Walter Cronkite(Los Angeles, California) Arrest of Stanley Mark Rifkin in apt. complex north of San Diego noted. Photo shown. FBI seizure during arrest of large amount of diamonds, allegedly in Rifkin's possession, reported Details given about computer transfer of funds rptdly. used by Rifkin to take funds from Security Pacific Bank and deposit them in Zurich, Switzerland, where he arranged to purchase diamonds from RUSSALMAZ, Soviet agency dealing in diamond exports. FBI recovery of unspent money stated. [Security Pacific spokesperson George MOODY - is confident that measures taken will prevent such theft again, but can't guarantee it.] Bank's possible gain in incident because of retail value of diamonds being higher than wholesale price Rifkin paid mentioned.REPORTER: Barry Peterson (KFMB-TV newstape)",1978,541297,110,921,10572
"Contd. coal strike noted. National Guard protection of coal supplies in IN, meeting of govs. and federal officials on Wednesday in Ohio to plan for power shutoffs and auto. mfrs. talk in Detroit about shutting plants ntnwide. reported.REPORTER: Barbara Walters Activity of energy emergency center described. Degree of coal crisis in Pennsylvania, Ohio, IN, West Virginia, Kentucky, Virginia, Maryland and Tennessee cited, as well as federal officials' concerns with regard to Iowa, Nebraska and Kansas. Ohio Governor James Rhodes statement on potential layoffs in his state noted. President Carter's appeal to both sides in strike reported.REPORTER: Frank Reynolds(DC) Outcome of Carter meeting with advisers stated. [CARTER - cites directions to Secretary of Labor.] [Temporary audio loss.] Admin. concerns about miners' reaction if Taft-Hartley Act invoked noted.REPORTER: Sam Donaldson(DC) Secretary Marshall's mtgs. with representatives of both sides in strike reported Letter from coal operators, in effect rejecting request for resumption of talks, quoted; bargaining cncl.'s earlier rejection of contract mentioned. Reporter notes that President Carter's order to union and management to resume mtgs. will force resumption.REPORTER: Charles Gibson(Powhatan Part, Ohio) Report on strike's effect on miners. Exs. cited of those in Powhatan Point and Dilly's Bottom, Ohio. [Charles WRIGHT - notes some prepared, others didn't. Can hold out till June.] [Jim BARLOW - cites wife's figs. that they can last till end of May.] [Donald BURCH - didn't prepare too well, but is prepared to stay out as long as needed to get satisfactory contract.] Miners' receipt of food stamps and leniency from banks noted. [Bank president E. E. JACK - details bank policy.] Willingness of some stores to sell and await payment mentioned. television ad shown.REPORTER: Roger Peterson Electricity usage cuts in IN, Ohio and Kentucky noted.REPORTER: Frank Reynolds Report on cutback in lighting in California town.REPORTER: Frank Reynolds(Westwood, California) Details of Westwood's efforts to show dissatisfaction with electricity prices of California Pacific Utilities Company given. [Patty McCORMACK - threw main breaker on Monday; cites methods of heat, light and cooking.] Town to hold week-long protest, using little or no electricity. Power company's reasons for cost increases cited. [California Pacific division manager H. L. BERK - states effect of town's blackout on company] Activities of townspeople during blackout noted, include singing of song called """"Give Me Oil for My Lamp.""""REPORTER: Stephen Geer Violence and threats of it preventing movement of coal supplies in several states, include Ohio, reported.REPORTER: Frank Reynolds",1978,566404,490,2728,10572
Report on bombing of 3 rooms at Palace at Versailles by unknown persons.REPORTER: John Chancellor(No location given) Details given about damage to Napoleonic suite of Palace. Claims of responsibility by 3 underground groups and police reports of no solid leads noted. Possible reason for bombing stated.REPORTER: Paul Cunningham,1978,559555,80,328,10572
"Report with regard to arrival of dead members of Jonestown cult in San Francisco given.REPORTER: Morton Dean(San Francisco, California) Arrival of first bodies of Jonestown victims shown. Cult described. Poverty of relatives mentioned. [Paul MILE - speaks of poverty, cost of burials.] Supplies once bound for Jonestown shown.REPORTER: Bernard Goldberg",1978,541122,90,352,10572
"Guilty plea by William and Emily Harris in kidnapping of Patricia Hearst reported.REPORTER: Roger Mudd(Oakland, California) Kidnap scene in Berkeley, California, shown. February 4, 1975, film. Film of Harrises shown. Details of guilty plea reported Plea bargaining noted. Harrises quoted. [Defense attorney Susan JORDAN - speaks of Harris plea, and Harrises denial of torture, rape and brainwashing of Hearst.] [Prosecutor Lowell JENSEN - vows prison sentence for Harrises.] Video of Hearst shown. Case recalled. Symbionese Liberation Army actions noted. Hearst attorney quoted. Harris sentencing set October 3.REPORTER: Bernard Goldberg Artist: Don Juhlin",1978,533556,130,656,10572
"Beginning of lawsuit on Monday against NBC and its affiliate, KRON-TV in San Francisco, by parents of girl attacked by other children after broadcast of program """"Born Innocent"""" reported.REPORTER: Jessica Savitch(San Francisco, California) Details given about program, """"Born Innocent"""", particularly rape scene. Similar rape performed on Olivia Neimi by 3 girls with young boy as lookout noted. Lawsuit based on Olivia's mother's contention that idea for attack came from television show outlined. [Neimi attorney Marvin LEWIS - states position in case.] NBC position that case involves 1st Amendment rights, backed by ABC, CBS and others, stated. [Attorney Floyd ABRAMS - cites example of letter from American Library Association rpting. concerns about effects on book availability if NBC loses case.] [LEWIS - responds to 1st Amendment claim.] [ABRAMS - states concerns about effects on television of loss.]REPORTER: Rick Davis",1978,562492,220,931,10572
"Death of Pope Paul VI noted. Upcoming choice of new pope by cardinals stated.REPORTER: Roger Mudd(Castel Gandolfo, Italy) Respects paid to late Pope by people of surrounding area as remains lie in state at Castel Gandolfo summer palace described. Plans to remove remains to Saint Peter's Basilica on Tuesday and for funeral on Saturday noted.REPORTER: Jerry Bowen(Vatican City) Contd. tourist attendance in Vatican City and lack of outward emotional reaction here to Pope's death noted. Details given about cardinals' conclave to choose new pope. Caretaker leader of church until then is Cardinal Jean Villot. Photo shown. Masses in churches thruout cntry., include Saint Peter's, mentioned.REPORTER: Bert Quint Mass at Saint Patrick's Cathedral in NYC, celebrated by Terence Cardinal Cooke, reported In attendance are Senator Edward Kennedy, New York Governor Hugh Carey and New York City Mayor Edward Koch. Film shown.REPORTER: Roger Mudd",1978,539944,220,940,10572
"CBS news program special hosted by Bill Moyers and Marlene Sanders. The program contains two segments entitled """"You CAN beat City Hall"""" and """"The Taiwan Dilemma"""".Footage of interviews from Mayor J.C. """"Pepe"""" Martin, Larry Barry, Jim Smith, and Frederick Chen.",1978,557093,3690,263,10572
gross national product for 1977 reported President Carter's State of Union message to be given tonight noted.REPORTER: John Hart(DC) Preview of State of Union address given. Broadcast of speech noted.REPORTER: Judy Woodruff,1978,559893,90,223,10572
"Report on unexplained plane crash near Indianapolis that killed all 9 on plane, include 8 officials of United States Auto Club returning from races in Trenton, New Jersey.REPORTER: John Hart (WRTV newstape, Indianapolis)",1978,561767,86060,220,10572
"Report on $35,000 donation to American government, sent to President Carter to certified check from 92-yr.-old Russian immigrant who lives on west coast.REPORTER: Barbara Walters",1978,567034,60,178,10572
"Decision of city council in Starbuck, WA, to deny selves and mayor pay raise based on president Carter's guidelines detailed. Chrysler decision to temporarily close 3 plants in order to reduce car stockpiles and GM's announcement of temporary closing of North Tarrytown, New York, plant reported Auto. ind. noted as economy gauge. Ford Motors' increase in price of large cars to encourage sale of smaller ones stated; reason given.REPORTER: Walter Cronkite",1978,540119,80,456,10572
"President Carter's press conference in Kansas City noted; his earlier speech to convention of young farmers there reported Local reporters' questions with regard to farm matters and White House reporters' questions with regard to recent elecs. mentioned.REPORTER: Frank Reynolds(Kansas City, Missouri) Democrat losses in Midwest noted. [CARTER - thinks Democrats did well ntlly., that people have approved Democratic party and its policies. Doesn't see election as referendum on own job performance.] [REPORTER - asks for Carter's assessment of his impact on races in which he campaigned, in view of won/lost record of those contenders.] [CARTER - responds.] President's other comments on election outcomes stated. Question about possibility for Strategic Arms Limitation Talks (SALT) passage in Senate with more Republicans reported [CARTER - analyzes outlook for Strategic Arms Limitation Talks (SALT) passage.] [2nd REPORTER - mentions coming increase in price of Hershey candy bar. Asks if president will try to halt this, since increase is above vol. price control limits.] [CARTER - hopes Hershey Company and others will comply with anti-inflation policies.] Lack of questions to Carter about potential for recession or about Shah of Iran's troubles mentioned; anti-Shah demonstrations reported Carter's reception by FFA convention described.REPORTER: Sam Donaldson",1978,539858,190,1371,10572
"Representative Robin Beard's release of new study indicating United States vol. army isn't in good shape noted; Beard's prediction of use of draft again if conditions don't improve reported.REPORTER: Harry Reasoner(DC) Examination of effects of vol. army on United States military, especially in view of fact that many recruits go in because they can't finds jobs elsewhere. [Captain A.W. BREMER - thinks toughest problem isn't training, but making winners out of recruits.] Army's ad campaign to attract manpower noted; TV commercial shown. Promises given to potential recruits by Army and information learned with regard to actuality of soldiers' situations reported Incring. doubts about effect of frustration and low morale on Army and its ability to fight if that need ever arises.REPORTER: Bill Wordham Upcoming ABC News Closeup, """"The American Army: A Shocking State of Readiness"""", noted. Awarding of president citation in Washington, DC to members of 1st black tank battalion to fight in World War II reported.REPORTER: Harry Reasoner(Fort Meyer, Virginia) Accomplishments of 761st tank battalion in Europe during WW II described; film shown. [Army Secretary Clifford ALEXANDER - notes enemy prisoners often got more respect than American black soldiers in World War II and that these men answered cntry.'s call to war as blacks have in every other American war.] Alexander's presentation of president citation to 761st cited; Lieutenant Colonel Charles Gates' efforts to bring this about stated. [GATES - says presentation occurring now means more to blacks than if done earlier because young blacks now don't have hero image to look up to.]REPORTER: Bill Zimmerman",1978,563052,270,1675,10572
"NBC special broadcast """"The Middle East: Peace and the Palestinians"""" with focus on U.S President Jimmy Carter's visit with Egyptian President Anwar Sadat and the situation in Palestine; including reports by Douglas Kiker, Richard Hunt, John Palmer, John Chancellor, Hilary Brown, David Burrington and Bill Lord.Participants include Egytian President Anwar Sadat, US President Jimmy Carter, Israli Prime Minister Manahem Begin, Henry Kissinger and Secretary of State Cyrus Vance.",1978,555224,1800,479,10572
"2nd in series of reports on plight of middle class in American is on reaction of these people to rising prices and taxes.REPORTER: Roger Mudd(NYC) Attempts in Cleveland to get voters' approval of higher taxes in order to help school system's troubled finances noted; tax proposal's rejection and probable court-ordered busing as reason stated. [School board pres. Arnold PINKNEY - thinks voters' were stating opposition to desegregation and their money being used for busing.] Middle class objections to government actions described; reactions reported Ex. cited is meeting in Fresh Meadows, Queens, New York, called to protest federal demands for ethnic census of school district's school children. [WOMAN - says government has power to blackmail district if it doesn't do as it's told, because government can refuse tax money to district] School board's rejection of federal aid offer for job program for poor youths, who are bused into area, reported; section of letter to President Carter quoted. television editorial reply shown. [Board president William CAULFIELD - says middle class children just as entitled to summer jobs as youthful offenders and potential dropouts.] Ex. of middle class family cited is that of Dan and Florence Barber, their 3 children and dog Coffee; is noted that dog was bought after burglary. Family lives in Bellrose. [BARBER - says his area doesn't have facilities for young people that other areas have without parents' support because area is supposedly affluent middle class. Feels system biased in favor of poor.] Case noted of divorced school teacher in nearby Reago Park who can't afford to send son to college on her own and can't qualify for aid. [WOMAN - can't afford to live and provide necessities for children, much less afford college or sickness. Is told she makes too much for financial aid; can't understand it.] [Harvard University spokesperson Jerry GIBSON - describes drop in enrollment of middle class students.] Program adopted by Harvard, similar to those in use by other schools, to help middle class parents with college expenses outlined; continued drop in middle class enrollment noted. [El Segundo, California, housewife Nicky WISLOCKY - cites middle class values she sees disappearing. Says something must be done now.] Upcoming report outlined.REPORTER: Bruce Morton",1978,563443,330,2329,10572
"Report on bus-truck crash near Shrewesbury, England; American tourists on bus mentioned.REPORTER: Walter Cronkite",1978,563459,86290,113,10572
"NBC Special """"The Bakke Decision"""" re: Supreme Court decision on affirmative action and reverse discrimination on Alan Bakke, reported by John Chancellor, Carl Stern, Don Oliver, Carole Simpson, Rick Davis and Jack Perkins.Taped statements by Bakke's attorney Reynold Colvin, Secretary of H.E.W. Joseph Califano, Attorney General Griffin Bell, Black Caucus Chairman Parren Mitchell, Congressman Elliott Levitas, Paul Mishkin, Henry Gonzales, James Mendez, Jay Starks, Liorens Pembrook and John Haggerty.Live discussion with William Taylor and John Kramer.",1978,557094,1660,555,10572
"Live NBC news coverage of the State of the Union address given by President Jimmy Carter, hosted by John Hart. With reports and analysis from Irving R. Levine, Jessica Savitch, and John Cochran.Featuring live interviews with Senators Robert Byrd and Bob Dole.",1978,555219,3530,259,10572
"Report on people who get away from it all.REPORTER: John Chancellor(Yosemite National Park, California) Details given of Randy and Judy Morgenson's life as rangers for National Park Service in Yosemite National Park during winter mos. [Randy and Judy MORGENSON - describe life here in winter and why they chose to come to isolated site.]REPORTER: Jack Perkins",1978,565228,150,359,10572
"Titan II noted as part of """"doomsday"""" armament system. Pentagon commission of training series to be used in event of nuclear war reported.REPORTER: Max Robinson(Chicago, Illinois) Report on """"doomsday tapes,"""" being produced for government by physicist, Dr. Leonard Reiffel. Defense Department film, sections of """"doomsday tapes"""" and other Defense Department warning tapes shown. [REIFFEL - discusses tapes.] Civil defense experts' comments on President Carter's disaster reorg. plan reported.REPORTER: Royal Kennedy",1978,533765,110,518,10572
"Reflections on lost president or World Series by those who lost mentioned. Earlier report on woman training to compete in Miss America pageant recalled. Her failure to realize dream noted.REPORTER: Walter Cronkite(Atlantic City, New Jersey) Background on Deborah Mosley, Miss Georgia, and her preparations for Miss America Pageant in Atlantic City given. Competition during week of pageant detailed. [MOSLEY - discusses interview with judges.] Mosley's failure to win any prelim. competitions noted. [MOSLEY - says issues isn't winning title, but what she's gained from experience. Knew she hadn't made top 10 when 1st of 10 was announced; tells reasons.] [Bert PARKS - announces winner.] [MOSLEY - has learned not to want things so badly that it hurts too much when they are lost. Guesses she wanted title too much for own good.]REPORTER: David Culhane",1978,540180,200,853,10572
Lawsuit against Boy Scouts by 4 handicapped Boy Scouts from troop based at New Jersey convalescent center reported Chg. in suit is discrimination; response of Scouting headquarters stated.REPORTER: Max Robinson,1978,537740,20,210,10572
"Report on Lark, UT, town meeting debate on Kennecott Copper's latest offer with regard to relocation of residents.REPORTER: Harry Reasoner(Lark, UT) Debate between Kennecott and Lark residents and among residents themselves over Kennecott's offer to them concerning compensation for necessary relocation outlined. [Resident Hilda GRABNER - talks about living in Lark and what she'll be giving up to live elsewhere.] Mrs. Grabner's recent trip to Kennecott stkholders.' meeting in New York City to speak on Lark issue mentioned.REPORTER: Stephen Geer",1978,565473,130,549,10572
"Winter snow and rainstorms mentioned. Effects of rain in south California and north Mexico reported.REPORTER: Morton Dean(Los Angeles, California) Effects of floods and mudslides in Woodland Hills, Los Angeles, Malibu and Tijuana, Mexico,described. Mud damage to Jeff Crane's house noted; work of National Guard, Red Cross and Army troops cited.REPORTER: Don Kladstrup",1978,566236,120,368,10572
"Report is on Ernie English, born in 1903, just before Wright brothers flew plane at Kitty Hawk, North Carolina.REPORTER: John Chancellor(Morristown, Tennessee) English's lifetime desire to learn to fly, which he couldn't manage till he retired, reported His service in Army and work as airplane mechanic afterwards noted. English's building of own biplane and celebration of 75th birthday by flying it mentioned. [ENGLISH - won't go into advanced aircraft. Built biplane because he wanted one grandpa could fly. Doesn't think 75 is too old to fly in open cockpit. Thinks when person retires, they should get something else to do. Can't describe how it feels to be able to fly. Recommends it for others his age.]REPORTER: Kenley Jones",1978,566283,140,733,10572
"House Assassinations Committee report that John F. Kennedy and Martin Luther King, Junior, killings were probably result of conspiracy given.REPORTER: Ted Koppel(DC) Rptd. that test suggests high probability of 2nd gunman in Kennedy assassination. Soviet government, Cuban government, organized crime and United States intelligence agencies said ruled out as responsible for killing. Warren Cmsn. described as inadequate. Suggestion that John and Jerry Ray or others conspired with James Earl Ray to murder King made. Pvt. orgs. and fed. agencies said ruled out as responsible for King's assassination. Committee reported to have denounced FBI for its indirect role in King's death and inadequate investigation. Possibility of official reopening of both cases noted.REPORTER: Brit Hume Cost and length of investigation by House committee given.REPORTER: Ted Koppel",1978,533963,150,864,10572
Upcoming items outlined.REPORTER: Charles Gibson Geraldo Rivera Peter Jennings Dan Cordtz,1978,565274,30,89,10572
