broadcast_abstract,year,id,time,length,n
"(Studio: Anderson Cooper) The current situation while Libyan leader Muammar el-Kadhafi attempts to maintain power noted. An interview held an hour ago with a frantic young woman trapped in her home in Tripoli continued; video shown. [WOMAN&nbsp- says she hears news from family about other areas in Tripoli; notes we are in a state of high stress due to the threats from Kadhafi; thanks CNN and America for listening.](Studio: Anderson Cooper) Live discussion held with Johns Hopkins University professor Fouad Ajami about Libya. [AJAMI&nbsp- comments on the vulgarity of Kadhafi versus the eloquence of this young woman; states the outcome of the fight in Libya is not certain.](Studio: Anderson Cooper; Benghazi, Libya: Ben Wedeman) The state of defense in Behghazi if Kadhafi were to unleash his forces, the defections from the army and the status of the hospital staff dealing with a level of bloodshed discussed.",2011,110291,690,917,11045
"(Studio: Anderson Cooper) The marriage next week of Britain's Prince William and Kate Middleton previewed.(No location given: Tom Foreman) The William-Kate relationship reviewed; photos and scenes shown of Kate's background, their long relationship as a couple, the proposal and engagement. [MIDDLETON, WILLIAM&nbsp- speak about each other and their future.](Studio: Anderson Cooper, Isha Sesay) The coming wedding, the two personalities and the anchor's preparation for covering the wedding discussed; scenes shown of Cooper and Sesay conversing about the wedding and royal etiquette.(Studio: Anderson Cooper) CNN coverage of the royal wedding announced.",2011,106771,600,655,11045
"(Studio: Katie Couric) .(Washington: Bob Orr) The reversal decision by President Obama to try Khalid Sheikh Mohammed and four other 9/11 terrorism suspects at Guantanamo Bay rather than in a US civilian court reviewed; details given about Congressional moves in response to public pressure, about the waterboarding of Mohammed, who wants to be martyred. [Attorney General Eric HOLDER&nbsp- comments on the case.] [9/11 victim's mother Geraldine DAVIES- wants justice for her daughter.]",2011,109630,130,486,11045
"(Studio: Diane Sawyer) .(Malibu, California: Terry Moran) ABC News exclusive interview with 75-year-old country singer Glen Campbell and his wife Kim Wollen†† about his Alzheimer's disease presented; past and recent performance scenes and photos shown. [CAMPBELL - says God gave me a break; states he has not felt his Alzheimer's disease yet; speaks about his music career; sings.] [WOLLEN - says his music is a memory aid.] His final album and tour with three of his children in the band noted.",2011,79044,330,495,11045
"(Studio: Diane Sawyer) .(Studio: Sam Champion) What a monster tornado is, its damage pattern and how it feels reviewed; scenes shown of past EF-5 storms. [NOAA warning decision training branch meteorologist James LaDUE- comments on these tornadoes; states you need shelter to survive.]",2011,105807,130,286,11045
"(Studio: Scott Pelley) .(Washington: Sharyl Attkisson) What happened when a Bureau of Alcohol, Tobacco and Firearms program allowed guns to be shipped to Mexico for drug traffickers that were used to kill US Border Parol agent Brian Terry†† examined; scenes shown from Congressional hearings questioning the ATF and the Justice Department. [ATF special agent Peter FORCELLI†- opposes letting guns """"walk.""""] [Representative Darrell ISSA†- criticizes the program.] [Assistant attorney general Ronald WEICH - defends the gun plan.] [Secret Service agent/Terry's cousin Robert HEYER††- talks about Brian's Christmas gifts.]",2011,107824,180,620,11045
(Studio: Anderson Cooper) Breaking news on Libya that President Obama has secretly authorized CIA involvement to gather intelligence and the defection of Libyan leader Muammar el-Kadhafi's foreign minister Moussa Koussa introduced; details given {with video} of the retreat of the opposition force from Ras Lanuf.(Studio: Anderson Cooper; Tripoli: Nic Robertson) The background to the flight of Koussa from Libya to London jumping ship in a crucial moment and reports that Kadhafi is using mercenaries in his army discussed; photos shown.(Studio: Anderson Cooper) Telephone discussion held with national security analyst Fran Townsend about Libya. [TOWNSEND&nbsp- calls Koussa's defection a huge development because he was responsible for the Libyan weapons program and has secrets to tell about Kadhafi; assumes the defection of Koussa was prepared for by US/British intelligence.](Studio: Anderson Cooper; Ajdabiya: Ben Wedeman) The surprise over the defection of a senior figure in the intelligence services and the withdrawal of the disorganized rebels who cannot make significant advances before being driven back discussed,2011,106124,740,1132,11045
"(Studio: Scott Pelley) .(Studio: Anthony Mason) The remarkable pictures of photographer Vivian Maier, who worked as a nanny and housekeeper in Chicago, that were kept secret until she died in 2009 featured; photographs shown. [Photography dealer Howard GREENBERG- says she never made a penny but she was no amateur.] [Real estate agent John MALOOF- describes how he bid on the negatives that were in a storage locker.] [Maier’s former employer Phil DONAHUE- says he saw her taking a picture of the inside of a trash can.]",2011,81232,170,529,11045
"(Studio: David Muir) The speakers at commencement for the class of 2011 featured; scenes shown of the speeches. [At Coast Guard Academy, President OBAMA; for University of Massachusetts at Amherst astronaut Catherine """"Cady"""" COLEMAN; at Yale University, actor Tom HANKS; at Harvard College, comedian Amy POEHLER; at the University of Pennsylvania, actor Denzel WASHINGTON; at Barnard College, Facebook COO Sheryl SANDBERG; at The Catholic University, Representative John BOEHNER; at Tulane University, author Thomas FRIEDMAN; at Ithaca College, ABC's David MUIR- give advice to the classes of 2011.]",2011,106087,180,608,11045
(Studio: Anderson Cooper) The training of military dogs introduced.(Washington: Tom Foreman) The training of dogs like the dog that helped the Navy SEALs take down Al Qaeda leader Osama bin Laden in Pakistan featured; footage shown of dogs in the military in the past and of training; details given about the equipment used with dogs. [Pioneer Consulting Group Tim CROCKETT- says the dog likely was there to sniff bombs.] [US Marine Corps Cpl. Ashley ENTRIKIN- explains the dog's capabilities.] The high use of Belgian shepherd dogs by the military discussed.,2011,109246,190,563,11045
"(Studio: David Muir) The path of destruction from Hurricane Irene on the East coast introduced; scenes shown of the storm from space and from Nags Head, North Carolina.(Nags Head, North Carolina: Matt Gutman) The treacherous storm featured; scenes shown from the beach at Nags Head, Cape Hatteras, waves swallowing a house, a rescue on the Chesapeake. [WOMAN, storm chaser Reed TIMMER‡- comment.](Studio: David Muir) .(Ocean City, Maryland: Jim Sciutto) The storm along the Maryland coast featured; scenes shown of the reporter in the rain watching the surf.(Studio: David Muir .(New York: Sam Champion) The timeline for Irene as it heads for New York City featured; storm track along the coastline shown.(Studio: David Muir) .(Point Pleasant, New Jersey: Ron Claiborne) The conditions on the shore of New Jersey featured; scenes shown from the beach at Point Pleasant.(Studio: David Muir) .(New York: Jim Avila) The situation in New York City after mandatory evacuations from low-lying neighborhoods featured; scenes shown from Times Square, empty Grand Central Station, empty stores, the closed subways and transit. [New York City Mayor Michael BLOOMBERG†, EVACUEE; expecting a baby, Andrew GOLDBERG† and Leslie DERKASH†- comment.](Studio: David Muir) .(Studio& New York: Bianna Golodryga) The impact of the storm on air travel featured; scenes shown from LaGuardia Airport that is a virtual ghost town. [At airport, AUSTRALIAN, WOMAN - comment.]",2011,78168,670,1448,11045
"(Studio: Russ Mitchell) .(New York: Jay Dow) New York City's new law banning smoking outdoors featured; map of states banning smoking indoors and outdoors shown. [Smokers Fran ZIERAN, Caroline BRITT, non-smoker Shari DORFMAN- complain.] [John Jay College public policy professor Dan FELDMAN- worries restrictions could be hurt.]",2011,106859,14520,332,11045
(Studio: Brian Williams) How to help Japan after the earthquake and tsunami noted; scenes shown.,2011,108278,50,96,11045
"(Studio: Bob Schieffer) .(Capitol Hill: Nancy Cordes) The reaction of Americans to the ongoing stalemate in the efforts by President Obama and Congress to reach a deal on the budget crisis examined; details given about the phone calls to Washington and the plans from Boehner and Reid. [In speech, OBAMA&nbsp- says let your member of Congress know.] [Senator Lamar ALEXANDER&nbsp- comments on what callers are saying.] [Senator Harry REID&nbsp- says Democrats will not vote for us.] [Speaker of the House John BOEHNER&nbsp- criticizes the president.] [Representative Jim JORDAN&nbsp- comments.](Studio: Bob Schieffer) .(White House: Norah O'Donnell) Obama's hope for a compromise on the two bills in Congress with him giving up on tax increases noted. [White House press secretary Jay CARNEY- says we are in a stalemate; answers questions about options without revenue.] [White House adviser David PLOUFFE&nbsp- talks compromise.](Studio: Bob Schieffer; White House: Norah O'Donnell; Capitol Hill: Nancy Cordes) The possibility of compromise discussed.",2011,77808,370,1053,11045
"(Studio: Diane Sawyer) .(Washington: Jonathan Karl) The announcement of the makeup of the super committee designed to fix the budget mess by slashing spending that likely will lead to super failure examined; photos of the six Republicans who are committed not to raise taxes shown. [Senators Patty MURRAY, Pat TOOMEY - comment on entitlements, the debt ceiling.] The prospects for automatic deep cuts if the committee deadlocks noted.",2011,82829,120,434,11045
"(Studio: Brian Williams) The crash in Key West, Florida of a plane carrying NASCAR team owner Rick Hendrick7 years after the deadly crash of another of his planes reported; scenes shown of the plane.",2011,94568,40,201,11045
"(Studio: Brian Williams) .(Los Angeles: Jane Wells) The findings of a study on how people dress for work reviewed; details given about views toward flip-flops. [Etiquette expert Jules HIRST- says we’ve forgotten the business portion and gone straight to casual.] [Adecco vice president of recruitment Jennie DEDE- says people are choosing to wear them even though they think it’s not appropriate.] [Rubicon Project chief technology officer John CARNAHAN, account manager Laura THOMAS, president Craig ROAH- express views on office fashion.]",2011,77852,150,548,11045
"(Washington: Scott Pelley) President Obama’s address to Congress on jobs introduced.(White House: Norah O’Donnell) Obama’s plan to create jobs previewed; details given about his American Jobs Act that includes tax cuts, infrastructure spending and aid to the unemployed and state and local governments; speech excerpts quoted. The cost of the plan and how it will be paid for noted.(Washington: Scott Pelley) Unemployment rates in years the last 3 one-term presidents did not get re-elected and their job approval ratings cited and compared to Obama.(Washington: Scott Pelley; Capitol: Nancy Cordes) The likely reaction of Congressional Republicans and possible areas of agreement discussed.(Washington: Scott Pelley) .(New York: Anthony Mason) The feasibility of Obama’s plan examined; job creation estimate cited. [Tax Policy Center Howard GLECKMAN- says it’s not enough to kick start the economy but enough for Republicans to say “big spender Obama.”] [Small business owner Kevin NORDMAN- says he doesn’t have confidence in employing additional people.] The warning from economist Mark Zandi that GDP growth will be cut if nothing is done noted.(Washington: Scott Pelley, Bob Schieffer) The political realities for Obama discussed; scenes shown of him leaving the White House. CBS coverage of the address noted.",2011,84805,430,1318,11045
"(Studio: Brian Williams) .(Lexington, Kentucky: John Yang) Sweet Blessings, a volunteer group that makes birthday cakes for kids facing poverty or a life-threatening disease, featured. [Founder Ashley Boyd GANN- says she had a feeling she was supposed to spend more time making a difference and less time making a living.] [11-year-old volunteer Meredith MOHEDANO, volunteer/retiree Connie MALONE- comment.] [Jessamine County, Kentucky schools Jessica DODGEN- describes how the relationship between families and social workers changes.]",2011,79020,140,542,11045
"(Studio: Anderson Cooper) The charges from Senator Carl that Levin Goldman Sachs CEO Lloyd Blankfein should be charged in a security scam introduced. [On C-SPAN, April 27, 2010, LEVIN&nbsp- questions former Goldman mortgage dept. head Daniel Sparks about a """"blank"""" deal.] [SPARKS&nbsp- responds about the deal.] A Goldman statement quoted and Goldman profits in 2008 cited.(Studio: Anderson Cooper) Live discussion held with CNN's Eliot Spitzer and """"Rolling Stone"""" magazine editor Matt Taibbi About Goldman's highly questionable actions. [SPITZER&nbsp- says Goldman has scammed the American public and bet against the market; states these companies lied year after year and there are civil charges to be brought; asserts it is outrageous that these investment banks scammed and deceived.] [TAIBBI&nbsp- offers a simile about the investment banking industry in which they sold defective merchandise to clients while betting against these mortgages; indicates politicians won't go against these businesses; asserts there is no incentive for these guys to change their behavior.]",2011,108103,610,1081,11045
"(Studio: Anderson Cooper, Randi Kaye) Video of actor Tom Hanks dancing with an Hispanic weather forecaster and anchor Anderson Cooper refusing to dance with Kelly Ripa shown.",2011,106754,100,174,11045
"(Studio: Scott Pelley) President Obama’s trip to North Carolina to talk about jobs introduced; his narrow margin in the 2008 election and unemployment there cited.(Durham, North Carolina: Chip Reid) The views of North Carolina independent voters on the economy and Obama featured; scenes shown from Obama’s visit. [Durham resident Andrew LEWIS, Raleigh resident Jeannie McCARRIER- express views.] [OBAMA – says it will take years to get back to where we need to be.] Obama’s plans to create jobs discussed.(Studio: Scott Pelley) .(Washington: Bob Schieffer) The proposals of Republicans to stimulate economic growth featured; scenes shown from a CBS town hall meeting attended by South Carolina Governor Nikki Haley, Representatives Allen West and Paul Ryan and Senator Tom Coburn. [RYAN – criticizes the stimulus.] [COBURN&nbsp- says our country is at risk because we think short term.](Studio: Scott Pelley) The doubling of the unemployment rate for ages 55 and over reported.(Charlotte, North Carolina: Byron Pitts) Unemployment among baby boomers examined; scenes shown from the ProNet career center for unemployed professionals in Charlotte. [Unemployed Eric GARNER, MAN, Chip WILSON– comment on their job searches.](Studio: Scott Pelley) Stock Market Report(Studio: Scott Pelley; New York: Anthony Mason) What the stock market is telling us about the economy and what the pockets of strength are discussed; graphs of unemployment claims and corporate income shown.",2011,108154,540,1478,11045
"(Studio: Katie Couric) The question of whether the Pakistani government helped Al Qaeda leader Osama bin Laden†† raised. [On """"60 Minutes,"""" President OBAMA - says there had to be a support network in Pakistan; indicates Pakistan has been a strong counterterrorism partner since 9/11 even though there are differences between us.] What the Pakistan prime minister said about any more unauthorized raids quoted.(Islamabad: Elizabeth Palmer) The tensions in US-Pakistan relations after the raid on bin Laden examined; details given about the outing of a senior CIA official in Pakistan. [In parliament, Prime Minister Yousuf GILANI†- says blame games serve no purpose; denies complicity.] [Opposition politician Imran KHAN†- comments on the fallout: lack of trust.]",2011,108975,230,763,11045
(Studio: Brian Williams) . NOTE: Local weather bulletin on screen.(New York: Anne Thompson) The daily serenades by construction foreman Gary Russoto provide relief from the noise from the Second Avenue Subway project featured; scenes shown. [WOMAN – comments on the noise.] [RUSSO – reacts to comparisons to Frank Sinatra.] [2 WORKERS – name their favorite song.],2011,86044,140,365,11045
"(Cairo: Anderson Cooper) A remarkable day of peaceful protest in the square in Cairo, Egypt, introduced.(Cairo: Ian Lee) The gunfire from the boundary of the square by the army as pro-Mubarak forces tested the line reviewed.(Cairo: Anderson Cooper) Sporadic acts of violence today and how journalists were able to get there to report noted.(Cairo: Anderson Cooper) A wrapup of the day's events on this """"day of departure"""" presented; scenes and photos shown of the crowds chanting """"no Mubarak,"""" dancing, tanks keeping the two groups separate. [CNN reporters Ben WEDEMAN, Ivan WATSON&nbsp- comment on democracy, the media, pitched battles.] [President OBAMA&nbsp- says an orderly transition is needed.](Cairo: Anderson Cooper, Ivan Watson) This remarkable and peaceful gathering in what had been a war zone, what the anti-Mubarak protesters are doing, how it will be hard to prevent more clashes, some incidents on the treatment of the press discussed; inset video shown.(Cairo: Anderson Cooper, Ben Wedeman, Hala Gorani) The role of the army in containing the demonstrations today and keeping peace and the presence of civilian checkpoints discussed.",2011,110846,790,1152,11045
"(Studio: David Muir) .(Tokyo: David Wright) A possible breach in the containment vessel at Fukushima nuclear reactor 3 in Japan examined; details given about damage to two plant workers from radioactive water; virtual view of the reactor and people living at a sports arena in Tokyo shown. [Columbia University center for radiological research David BRENNER- comments.](Studio: David Muir) Live interview held with physicist Michio Kaku about the nuclear problems; diagrams shown. [KAKU&nbsp- calls """"breach of containment"""" the scariest words: more radiation, more contamination and possible reactor meltdowns; explains how toxic is plutonium.]",2011,106880,190,646,11045
"(Studio: Anderson Cooper) A view of the noisy construction site at Ground Zero in New York City presented. The plans to release more information tomorrow on the intelligence material taken from Al Qaeda leader Osama bin Laden's compound noted.(Ground Zero: Sanjay Gupta) How facial recognition software was used to identity bin Laden works presented; visual examples shown. [International Biometric Group Olga RASKIN- shows some photo images and how the facial system can be fooled.] How the technology can be confused discussed.(Studio: Anderson Cooper) A rally in Abbottabad, Pakistan, and shown.(Studio: Anderson Cooper; Los Angeles: Peter Bergen) The drone strike in Yemen against terrorist Anwar al-Awlaki, who is a newcomer to the jihadi scene and the role for Al Qaeda number 2 man Ayman al-Zawahiri, who is not well liked, discussed.",2011,109248,600,844,11045
"(Studio: Soledad O'Brien) The criticism of President Obama by Representative Paul Broun, who called the president a socialist, reviewed; details given about the facts about Obama as president and teacher. [BROUN&nbsp- defends his Tweet calling Obama a socialist.] [This summer, OBAMA&nbsp- says government should not replace business as the engine of growth.](Studio: Soledad O'Brien) Earlier interview held with Representative Broun. [BROUN&nbsp- says the president does not support the Constitution with Obamacare being an example of socialized medicine; states Obama policies are destroying small business; suggests we have to go back to government as set up by the Founding Fathers; reiterates Obama has a socialist agenda.]",2011,106397,450,728,11045
"(Studio: George Stephanopoulos) .(No location given: Chris Connelly) A visit to the Arizona ball field on which Christina Green played before she was shot to death during the Representative Gabrielle Giffords shooting featured; scenes from the field now dedicated to her with an angel statue shown. [Teammates BOY, Mason CLAIRE- remember Christina.] [Father John GREEN&nbsp- talks about women in the major leagues.] [Grandfather Dallas GREEN- reacts to the shooting of Christina.]",2011,108305,180,482,11045
"(Studio: Anderson Cooper; Washington: Kate Bolduan) The announcement that there will be no vote on Speaker of the House John Boehner's budget/debt bill tonight because of the lack of votes discussed.(Studio: Anderson Cooper; Washington: John King, Gloria Borger) How the speaker cannot get the votes for his bill, what the Congressional Republican members want as to serious spending cuts and how the process restarts tomorrow discussed.(Studio: Anderson Cooper) Live discussion held with Republican strategist Carly Fiorina and Democratic strategist Cornell Belcher about the budget crisis. [FIORINA&nbsp- talks about the politics behind the Republican Party and the accomplishment of changing the view as to the need to cut spending; states Republicans have been consistent in their view of reform of the tax cut, cutting spending 7 reforming entitlement programs; defends Speaker of the House John Boehner's efforts to reach a deal.] [BELCHER&nbsp- asks why Boehner does not call Democrats to get the country moving forward; blames the Tea Party faction for holding this hostage.]",2011,77570,880,1083,11045
"(Studio: Anderson Cooper) Longer video of the aftermath of the tornado in Joplin, Missouri, with audio of the couple {Aaron Cox and Brooke McKenzie} shooting it while looking for his sister shown. [Survivor Sarah COX, AARON COX- explains what the streets looked like; outlines where she was, how her cat is; tells the story of his fiance's wedding dress.]",2011,106204,420,358,11045
"(Studio: Diane Sawyer) The rescue from the South Pole of stranded researcher Renee Douceur††, who may have suffered a stroke and could not be evacuated until this weekend, reported.",2011,82503,20,181,11045
(Studio: Anderson Cooper) A story breaking in rollingstone.com about the military's plan to psychologically influence visiting dignitaries to get aid for the effort in the war in Afghanistan reviewed. Live discussion held with former active duty National Guard Lt. Col. Mike Holmes and Rolling Stone writer Michael Hastings about the psy-op operation. [HOLMES&nbsp- says the aim was to get senators and other visiting dignitaries to provide more money and troops; comments on the credibility issue with different groups in the military having different approaches to the truth.] [HASTINGS&nbsp- comments on the idea of applying deception/propaganda in an operation that ran amok: that people with the wrong mind set were being used; comments on the military's denial of the operation that indicates an incredible disconnect.],2011,110289,520,825,11045
(Studio: Diane Sawyer) .(New York: Bill Weir) The findings of new human development research that roughhousing by fathers helps shape a happy child featured; scenes shown of fathers and children at play. [Fathers and Family Research Program Dr. Richard FLETCHER- comments on safe play.],2011,107477,170,287,11045
"(Studio: Harry Smith) .(Carson City, Nevada: Kristen Dahlgren) The shooting by Eduardo Sencionat a Carson City, Nevada IHOP restaurant updated; 911 call played; photos shown of Sencion and victims Maj. Heath Kelley, Sgt. Christian Riege and Sgt. Miranda McElhiney. [Witness Kathy CHANEY- comments.] [Nevada National Guard Brig. Gen. Bill BURKS- says the whole National Guard is grieving.] [Sheriff Kenneth FURLONG- cites Sencion's history of mental illness.]",2011,84960,130,466,11045
"(Studio: Brian Williams) .(Benghazi: Stephanie Gosk) The war in Libya between leader Muammar el-Kadhafi's forces and the rebels updated; scenes shown of fighting around the oil facilities in Ras Lanuf, Kadhafi on TV; details given about Kadhafi ‘s deployment of emissaries to reach out to international leaders.",2011,108884,80,311,11045
"(Studio: Jeff Glor) .(New York: Scott Pelley) A CBS News interview held with New York City's Abyssinian Baptist Church Pastor Calvin Butts about the economy. [BUTTS&nbsp- says we tell people to keep looking for work and do anything in order to survive; states how jobs can be created through the private, public and community sectors; comments on income disparity: poor people are tired of watching those with so much; explains why he is hopeful.]",2011,78709,220,447,11045
(Studio: Anderson Cooper) The daily addition of a person{s} to the RidicUList with a comic or caustic commentary presented. Nominee and reasons for the selection: Jennifer Lopez's Fiat car commercial controversy extolling the virtues of the Bronx while never filming in the borough; ad shown.,2011,77268,170,292,11045
"(Studio: Russ Mitchell) .(Athens, Alabama: Wyatt Andrews) The legal issue of a federal data base to keep the mentally ill from buying guns examined; scenes shown from the Athens, Alabama, site where mentally ill Theron Barksdale‡ killed police officers Tony Mims and Larry Russell with an assault rifles; details given about the loopholes in the data base system that leads to lack of reporting. [Brother Jeff MIMS†- says Barksdale should not have had that rifle.] [Brady Campaign to Prevent Gun Violence president Paul HELMKE†- talks about gun access.] [Alabama state senator Gerald DIAL†- comments on the law.]",2011,105609,200,612,11045
"(Studio: Anderson Cooper) Breaking news on the split of controversial TV host Keith Olbermann and MSNBC introduced. [On """"Countdown,"""" OLBERMANN&nbsp- explains what happened at ESPN and here; offers thanks.] A statement from NBC/Universal about the firing quoted.(Studio: Anderson Cooper) Live discussion held with """"New York Times"""" TV reporter Bill Carter, former MSNBC anchor David Shuster and CNN's Ali Velshi about the Olbermann firing. [By phone, CARTER&nbsp- comments on the long-standing issues he had with MSNBC, how Comcast may change NBC's brand; comments on the contract that will keep him off TV in the settlement.] [SHUSTER&nbsp- expresses shock over the firing; hopes Keith is leaving on his own terms; notes he had his conflicts with management.] [VELSHI&nbsp- says his relationship with management was strained, he has been shopping around for another job and may have precipitated this arrangement.] Other material: [OLBERMANN&nbsp- makes three apologies.]",2011,107304,610,974,11045
"(Studio: Anderson Cooper) The gains by rebel forces in Libya noted; Libyan map of territory controlled by rebels and by leader Muammar el-Kadhafi shown.(Studio: Anderson Cooper) Live discussion held with Sarah Sidner about Libya. [SIDNER&nbsp- comments on what is happening in Tripoli and Zawiyah; states the rebels have become more disciplined and coordinated, but their gains have come with NATO's help.](Studio: Anderson Cooper; Libya: Matthew Chance) The importance of controlling Zawiyah discussed.",2011,80290,330,503,11045
"(Studio: Anderson Cooper) Breaking news on new troubles with the Fukushima nuclear plant in Japan reported; scenes shown of the plant; details given of the government and worker criticism of the TEPCO company's reports on the radiation levels.(Studio: Tom Foreman) The developments in the fight inside the nuclear plant, the reports on radiation levels reviewed; diagrams shown of the threatened reactors where there may be a partial meltdown with the sprayed-in water now contaminated.(Studio: Anderson Cooper) Live discussion held with CNN's Sanjay Gupta and former nuclear power plant operator Michael Friedlander about the nuclear crisis in Japan. [GUPTA&nbsp- downplays concerns about low levels of radiation being found in the US; comments on the working conditions at the reactors.] [Voice of FRIEDLANDER&nbsp- worries the company is unable to stay ahead of developments at the reactors; explains how contaminated water is normally handled; states the global community has to support the plant workers and the US military has supplies available.]",2011,106270,720,1053,11045
"(Studio: Soledad O'Brien) The first anniversary of the explosion of the BP oil rig causing a leak into the Gulf of Mexico noted; scenes shown of oil in the marshes, on the beaches; details given about the drop in beach tourism, about the state of changes and resumption of oil drilling. [BP COO Doug SUTTLES, President OBAMA&nbsp- promise to get the job done.] [CNN's David MATTINGLY, National Park Service Dan BROWN- say the oil is still here.] [July 15, 2010, oil claims administrator Ken FEINBERG- outlines his approach to claims.] [With CNN's Tom Foreman, restaurant owner Sarah RIGAUD- complains.] [Bureau of Ocean Energy Management Michael BROMWICH- says the changes have been sweeping.](Studio: Soledad O'Brien) A look back at Day One and the days after in the Gulf presented; scenes shown of the fiery oil rig, oil in the water, the oil flow, in the marshes. [CNN's Anderson COOPER, retired Coast Guard Adm. Thad ALLEN, BP CEO Tony HAYWARD, SUTTLES, Rice University historian Douglas BRINKLEY, CNN's Gary TUCHMAN, Plaquemines Parish president Billy NUNGESSER, local WOMAN, resident James CARVILL, Representative Steve SCALISE, OBAMA, CNN's Randi KAYE&nbsp- recall what happened in the Gulf, the oil leak, plans to stop the leak, BP avoidance, the amount of leakage, disrupted lives, questions about who was in charge, accountability.](Studio: Soledad O'Brien) Live discussion held with Nungesser and Brinkley about the Gulf. [NUNGESSER&nbsp- talks about how we still have a problem and asks who is in charge.] [BRINKLEY&nbsp- criticizes BP for not fulfilling their promise to the people of Louisiana, but a lot of oil has dispersed.]",2011,107346,990,1647,11045
"(Studio: Bob Schieffer) .(Washington: Chip Reid) The story of military veteran Dave Sharp, whose PTSD was helped by his pit bull so he started Pets2Vets {P2V} to match veterans with cats or dogs, featured; scenes shown. [SHARP - talks about the dog, Cheyenne, and his near suicide.] [Marine Sgt. Jimmy CHILDERS††- talks about how his dog calms him.]",2011,77983,180,349,11045
(Studio: Scott Pelley) .(White House: Norah O’Donnell) President Obama’s frustration with Congress over extending the payroll tax cut and unemployment insurance featured; details given of Republican opposition to raising taxes for the wealthy. [OBAMA – says there is no excuse for us not getting it done.],2011,84559,90,305,11045
"(Studio: Katie Couric) .(Washington: Nancy Cordes) The new 112th Congress featured; details given of the House Republican priorities: starting with a vote to repeal health care, cut budget and investigate job creation; details given about the health care plan.",2011,110069,80,260,11045
"(Studio: Anderson Cooper) Today's revolution in Egypt with the people demanding democracy noted; scenes shown from Cairo's square of the people celebrating that President Hosni Mubarak is stepping down. [Vice president Omar SULEIMAN&nbsp- {thru translator} says Mubarak has decided to give up.] [Voice of opposition leader Mohamed ElBARADEI, President OBAMA, four Egyptian PEOPLE&nbsp- speak about freedom.](Studio: Anderson Cooper) Some final thoughts from CNN's Ben Wedeman and Ivan Watson and Johns Hopkins University professor Fouad Ajami about Egypt presented. [From Cairo, WEDEMAN&nbsp- says 18 days built to huge demonstrations today.] [From Cairo, WATSON&nbsp- says he feels honor to have witnessed a pure moment of history.] [AJAMI&nbsp- talks about the history of the city of Cairo, the days of vibrant democracy in the past and the legacy of despotism.]",2011,110643,410,864,11045
"(Studio: Harry Smith) .(Conley, Georgia: Mark Strassmann) The drop in value in the housing market examined; scenes shown from a sub-division in Atlanta where home values have plummeted and houses have been foreclosed. [Calvin CARR, Anthony LANE&nbsp- talk about losing and leaving their homes.]",2011,105427,120,294,11045
"(London: Diane Sawyer) The historical background to the royal wedding of Prince William and Kate Middleton presented; scenes of past royal brides, The Goring Hotel, the London wedding route for Kate to Westminster Abbey and Buckingham Palace shown. [Royal historian William SHAWCROSS- comments on royal history.]",2011,106133,170,314,11045
(Studio: Lester Holt) .(Capitol: Kelly O’Donnell) The breakdown in talks over the debt ceiling between President Obama and Speaker of the House John Boehner featured; Boehner’s letter to his colleagues quoted; details given of the view that the plan from the Gang of Six derailed the talks. [OBAMA – says it is hard to understand why Boehner would walk away.](Studio: Lester Holt; Washington: David Gregory) The collapse of negotiations and the likelihood Boehner and the Senate will come up with a deal discussed.,2011,78378,230,514,11045
"(Studio: Diane Sawyer) .(Miami: Matt Gutman) A look at the role of Kenneth Feinberg in carrying put the BP settlements in the Gulf coast oil spill presented; details given about compensation payouts. [Shrimper Darla ROOKS- cites her finances.] [BP compensation fund administration FEINBERG&nbsp- says he could not anticipate the 500,000 claims; suggests it is working well.] [Orange Beach, Alabama, Mayor Tony KENNON- criticizes the fund.]",2011,109831,160,441,11045
"(Studio: Scott Pelley) .(No location given: Michelle Miller) The indictment of Kansas City-St. Joseph Catholic Diocese Bishop Robert Finn for not telling police about child pornography found on the computer of a priest, Rev. Shawn Ratigan††, examined; photo shown of Ratigan; diocese statement quoted. [Prosecutor Jean Peters BAKER††- says this is about protecting children.] [Survivors Network of those Abused by Priests {SNAP} David CLOHESSY††- says this sends an encouraging signal to victims.]",2011,82311,110,497,11045
