broadcast_abstract,year,id,time,length,n
"(Studio: Ted Koppel) .(NYC: Beth Nissen) Return of television cartoon hero """"Mighty Mouse"""" featured; scenes shown from older and current cartoons featuring """"Mighty Mouse."""" [Animator Ralph BAKSHI - talks about yuppies and """"Mighty Mouse.""""] Bakshi's X-rated animation """"Fritz, the Cat"""", recalled, shown. Influence of Walt Disney and artists Jackson Pollock, Pablo Picasso and Salvador Dali on """"Mighty Mouse"""" noted. [BAKSHI - comments.]",1988,429304,140,440,11070
"(Studio: Garrick Utley) .(Rome, Italy: Stephen Frazier) Excommunication of Archbishop Marcel Lefebvre by Pope John Paul II for his challenges to change in Roman Catholic Church reported; scenes shown. [Bishop facing excommunication, Peter LeMAY - says there is too much liberalism and modernism.] Pope's warning to conservative Catholics explained. [Archbishop John Patrick FOLEY - says Lefebvre is trying to be more Catholic than Pope; says Pope's authority must be recognized.] Church's concern that supporting of traditionalists will perpetuate differences in church detailed. [FOLEY - comments on issue.] Lefebvre's visit to church in Dickinson, Texas, on July 10, 1977, shown to illustration his American support. [LeMAY - calls Lefebvre's brand the """"true Catholicism.""""] [Father Richard WILLIAMSON - backs Lefebvre.]",1988,436656,230,823,11070
"(Studio: Garrick Utley) .(NYC: Jennifer McLogan) Soviet human rights activist Andrei Sakharov's trip to United States featured; scenes shown from Moscow, USSR , and NYC. [SAKHAROV - (thru translator) says changes in USSR allowed him to come to US.] Sakharov's Nobel prize and exile within USSR recalled. Mikhail Gorbachev reported allowing Sakharov to come to United States to attend human rights conference [SAKHAROV - (thru translator) talks about his trip.] Expectation that Sakharov will win Albert Einstein Peace Prize for 1988 noted.",1988,409447,130,539,11070
"(Studio: Dan Rather) .(Shreveport, LA: Christine Negroni) Racial rioting and looting in Shreveport reported; details given, scenes shown. [MAN - comments on becoming target after white women killed black man in drug deal.] [Shreveport police chief Charles GRUBER - comments on violence.] [MERCHANT - notes damage to his business] [State representative Alphonse JACKSON and state senate Greg TARVER - comment on racism.] [GRUBER - defends himself against accusations of racism.]",1988,436943,120,477,11070
"(Studio: Dan Rather) White House economy advisory council chairperson Beryl Sprinkel quoted regarding economy forecast. Changes in American work force due to advancing technology discussed. .(NYC: Ray Brady) Ford employment Bob Stevens featured in Wixom, Michigan. [STEVENS - comments on having to do fractions on job when rehired.] [Leroy STUDEMEYER - says has to count on job but doesn't know how.] Labor experts quoted regarding lack of basic skills in work force. Workers' ineptitude reported costing industry millions per year [Labor expert Arnold PACKER - describes Americans' lack of basic skills.] New York Telephone's failure rate results on basic skills test given. [Xerox spokesperson David KEARNS - comments on worsening situation.] [Motorola worker Shirley HARRIS - comments on industry's changing expectations.] US' competition with Japan &other countries mentioned increase pressure on United States laborers. Companies reported teaching workers basics not learned while in school. [KEARNS - resents industry having to do what education system should've already done.] Impact of problem upon United States economy discussed. [Motorola spokesperson Bill WIGGENHORN - comments on living standards.] US reported having to successfully compete with other ntns. in order to prevent standard of living from dropping.",1988,429380,190,1325,11070
"(Studio: Dan Rather) Govt. reported publishing consumer's guide to nursing homes. .(DC: Linda Taira) Govt. study reported critical of most United States nursing home care; details given, scenes shown. [Health Care Financing Admin. Dr. William ROPER - comments on situation.] Nursing home report's conclusions outlined on screen. [American Health Care Association spokesperson Paul WILLGING - defends industry] [Representative Claude PEPPER - urges government to require decent standards in nursing homes.]",1988,411400,120,505,11070
"(Studio: Tom Brokaw) .(Kalamazoo, Michigan: Chris Wallace) Michael Dukakis noted lagging behind Vice President George Bush in polls. [DUKAKIS - campaigns. with regard to economy] Governor James Blanchard shown leading crowd in applause. [DUKAKIS - says he'll win.] [Senator Lloyd BENTSEN - says Republicans are running negative campaign] [DUKAKIS - campaigns. re: econ.] [BLANCHARD - comments on campaign]",1988,405412,140,405,11070
"(Studio: Peter Jennings) Warning by government official of drastic shake-up to meet political and economy crisis reported .(Belgrade, Yugoslavia: Jerry King) Econ. problems and political consequences in Yugoslavia featured; scenes shown. [WOMAN - says it's a terrible time here.] Kosovo's ethnic problems between Serbs and people of Albanian heritage detailed; map shown of division of nation into ethnic republics. Other regions' distrust of rising tide of Serbian nationalism led by Slobodan Milosevic explained. [TV commentator Goran MILIC - discusses former leader Josip Broz Tito's abilities to solve problems.] [Newspaper editor Zoran MANDZUKA, international relations professor Dr. Vojin DIMITRIEVIC - discuss problems in Yugoslavia.]",1988,406074,180,741,11070
"(Studio: Garrick Utley) Killing of Palestinian by bus driver near town of Jericho in West Bank reported .(Tel Aviv, Israel: Martin Fletcher) Dvt. of use of arson by Palestinians as newest weapon to use against Jews in Israeli-occupied territories reported; scenes shown. [Menachem SAChigh school - says Israel will plant acreage to replace burned land.] Stabbing of Israeli-appointed mayor Hassan al- Tawil recalled; scenes shown of victim and of destruction of assailant's house by Israelis.",1988,435416,110,492,11070
"(Studio: Tom Brokaw) PLO (Palestine Liberation Organization) leader Yasir Arafat's address to United Nations in Geneva reported; Secretary of State George Shultz recalled denying Arafat visa. [ARAFAT - (thru translator) urges Israel to support his peace plan and comments on terrorism.] Ambassador Vernon Walters shown listening to speech. PLO's peace initiative outlined on screen. Arafat's comments with regard to Israel's right to statehood analyzed. [ARAFAT - denies that United States State Department read speech prior to his delivery of it.] .(DC: John Dancy) Reagan administration's reaction to speech featured. Shultz noted calling Israeli ambassador and indicating that if Arafat met US' conds., dipl. dialogue would commence with PLO; conds. listed on screen. [State Department spokesperson Charles REDMAN - says Arafat must recognize right of Israel to exist.] Arafat's rhetoric with regard to Israeli statehood noted vague. [President-elect George BUSH - says statement must be clear.] State Department spokesperson quoted with regard to speech.(Studio: Tom Brokaw; DC: John Dancy) Arafat's failure to meet US' conds. discussed.",1988,407186,370,1141,11070
"(Studio: Bob Schieffer) Iran-Iraq chemical bombings reviewed. Iran reported promising United Nations that they would cease dropping poison gas bombs if Iraq would also. .(Tehran, Iran: Anthony Mason) Scenes shown of Tehran during Iraqi missile attack. Attacks' impact upon Iranians discussed; details given, scenes shown. Civilian victims noted being hailed as martyears UN officials' presence in Tehran noted stopping Iraqi attacks. Scenes shown of efforts to sort through debris.",1988,437235,140,481,11070
"(Studio: Dan Rather) .(Rocky Flats, Colorado: Bob McNamara) Rocky Flats, Colorado, nuclear plant officials reported unable to find dumping place for boxcar filled with radioactive waste. [Governor Roy ROMER - says boxcar won't harm anyone.] [ID Governor Cecil ANDRUS - refuses to accept boxcar from Colorado.] Delayed opening of waste storage site in New Mexico noted. [Assistant Energy Secretary Anson FRANKLIN - comments on situation.] [Anti-nuclear activist Jan PILCHER, ROMER - argue with regard to boxcar.]",1988,403810,130,511,11070
"(Studio: Peter Jennings) .(Phoenix, Arizona: Tom Schell) Results of trial of former Arizona governor Evan Mecham and brother Willard for concealing campaign loan during gubernatorial campaign reported; details given, scenes shown from ctrm. [Prosecutor Barnett LOTSTEIN - reacts to verdict.] Conviction of Mecham by Arizona senate on impeachment chgs. recalled.",1988,434757,80,361,11070
"(Studio: Dan Rather) .(New Orleans, Louisiana: Eric Engberg) Vice President George Bush reported making presentation to platform committee [BUSH - criticizes Michael Dukakis.] [DUKAKIS - responds.] [BUSH - comments on Democrat predilection for taxation.] [Senator Robert KASTEN - comments on situation.] [Platform committee spokesperson Marilyn THAYER - defends Bush.] Bush's appearance with President Reagan noted being considered.(Studio: Dan Rather) .(DC: Lesley Stahl) Both Reagan and Bush noted receiving high negative ratings in polls. [Bush pollster Robert TEETER - comments on situation.] [Democrat pollster Paul MASLIN - criticizes Bush.] White House strategy outlined on screen. [Governor John SUNUNU - comments on Republican strategy.]",1988,437320,270,746,11070
"(Studio: Bob Schieffer) .(Denver, Colorado) Writing of Democratic party platform at conference in Denver, Colorado, featured; scenes shown. [Jackson campaign spokesperson Eleanor Holmes NORTON - quotes stmts. from Jesse Jackson.] [Dukakis campaign spokesperson Michael BARNES - talks about party unity.] Disagreements between forces of Jackson and Governor Michael Dukakis on budget and tax issues detailed. [Platform committee mbr. Richard HATCHER - calls for restraint on defense spending.] [BARNES - explains Dukakis' position on economy issues.] [Platform committee chairperson Governor James BLANCHARD - counts votes.] Strategies of Jackson and Dukakis camps explained.(Studio: Bob Schieffer) Agreement to overhaul Democratic party delegates selection procedure reported .(San Juan, PR: Betsy Aaron) Attempts by Jackson to consolidate his power in party reported; scenes shown of Jackson in San Juan. Changes in delegate procedure noted. [JACKSON - comments on delegates.] [PR senate pres. Miguel HERNANDEZ AGOSTO - discusses fairness of delegate distribution.] [Democrat consultant Bob BECKEL - says Jackson does not want to ruin his chances of running for president again.] Jackson's efforts to solidify his base in Democratic party detailed.(Studio: Bob Schieffer) .(Nantucket, Massachusetts: Bill Whitaker) Dukakis reported resting on Massachusetts island of Nantucket; scenes shown. Story in """"Boston Globe"""" about possibility of Representatives Lee Hamilton, Thomas Foley or Senator Dale Bumpers being chosen as Dukakis' vice president running mate reported [DUKAKIS - discusses search for vice president choice.] [Democrat consultant Harrison HICKMAN - discusses Dukakis' search.] [Senator John KERRY - discusses his duties as Dukakis' lieutenant gov. in Massachusetts.] [Dukakis biographer Charles KENNEY - says Dukakis has given his no. 2 men responsibilities.]",1988,432407,380,1875,11070
"(Studio: Bob Schieffer, Dan Rather) Reasons for USSR 's threatened slowing of troop withdrawal from Afghanistan and possible dealing between Mikhail Gorbachev and President Reagan at summit discussed; Angola mentioned. Soviet openness examined. Impt. of summit to Gorbachev discussed.",1988,425709,170,284,11070
"(Studio: Tom Brokaw) Polish workers reported demanding that Solidarity be legalized. .(July Manifesto Mine, Poland: Mike Boettcher) Polish workers' demands listed; scenes shown. Poland's inflation rate discussed. [MINER - (thru translator) comments on hard times.] Solidarity leader Lech Walesa quoted re: possible strikes. Gdansk steelworkers' strike mos. ago recalled; details given, scenes shown. [Solidarity advisor Bronislaw GEREMEK - comments on situation.] Impact of situation discussed.",1988,435598,150,494,11070
"(Studio: Tom Brokaw) Israeli foreign minister Shimon Peres quoted with regard to Prime Min. Yitzhak Shamir's coalition government .(New York City: Stan Bernard) Orthodox Jews' impact upon Judaism discussed; details given, scenes shown. [Orthodox Jew Yehuda KRINSKY - says people who are not orthodox are not really Jews.] [Converted Jew Diane STEIN - considers herself a Jew.] [Miami, Florida, Rabbi Brett GOLDSTEIN - comments on situation.] [Jewish-American Peter KALIKOW - says if Israeli laws change, he'll withdraw his support of Israel.] New Jersey Congress shown meeting with Shamir. [SHAMIR - comments.] International Jewish pressure upon Shamir to not allow passage of conservative laws noted.",1988,404296,180,701,11070
"(Studio: Barry Serafin) .(Studio: Ray Gandolf) NBA play-off game between Los Angeles Lakers-Dallas Mavericks pro basketball teams reported; scenes shown from CBS Sports. Steffi Graf's victory over Natalia Zvereva in French Open tennis championship reported; scenes shown from NBC Sports. American League baseball umpires reported denouncing penalty against New York Yankees manager Billy Martin for throwing dirt on umpire; scenes shown of incident. [Executive director of umpires association Richie PHILLIPS - criticizes Martin and suspension.] .(San Diego, California: Gary Shepard) America's Cup yachting controversy between New Zealand and United States featured; details given, scenes shown of christening of Stars and Stripes catamaran in San Diego, California, and of testing of boat by skipper Dennis Conner. [Sail American spokesperson Tom EHMAN - explains 19th century aspects of yachting challenges.] Sloop New Zealand, sponsored by New Zealander Michael Fay, described, shown. Deed of Gift rules for America's Cup races explained. [EHMAN - lists types of boats allowed by rules.] [FAY - responds.] Fay's lawsuit against use of catamaran described. [EHMAN - quotes from Deed of Gifts.] [Voice of FAY - responds.] [CONNER - says race would not be a mismatch.] Scenes shown of catamaran and sloop sailing.",1988,436909,330,1314,11070
"(Studio: Sam Donaldson) .(Arizona desert: Gary Shepard) Dvt. of biosphere, self-contained earth environmental sealed off from rest of world, in Arizona desert featured; scenes shown from Universal Pictures' """"Silent Running"""" about self-contained envts. orbiting in space. Biosphere model and drawings shown. [Construction manager Bernd ZABEL - discusses frontiers of ecological science.] Plan to seal eight people in biosphere for two years detailed. [Logistics coordinator Rodney SOLOMON - comments.] [Project director Margaret AUGUSTINE - explains linkage of project to future space research.] [Botanist Linda LEIGH - comments.]",1988,406979,190,631,11070
"(Studio: Dan Rather) President-elect George Bush reported selecting Jack Kemp as U.S. Housing and Urban Development director .(DC: Lesley Stahl) US Housing and Urban Development noted not prominent during Reagan administration [BUSH, KEMP - comment.] Kemp's career outlined. [Representative Robert GARCIA - praises Kemp.] [Representative Newt GINGRICH - praises Bush for appointed] Bush noted naming Chicago, Illinois, transit official Sam. Skinner transportation secretary tomorrow. Possible appointed of Dr. Louis Sullivan to head Health and Human Services discussed.",1988,405770,150,569,11070
(Studio: Peter Jennings) Reestablishment of curfew in Israeli-occupied territory of Gaza on second anniversary of intifada noted. .(Gaza Strip: Dean Reynolds) Report from refugee camp in which intifada began featured; scenes shown from streets and alleys of camp. [PALESTINIAN - says intifada became part of our lives.] [Artist Fahti GHAPIN - describes his art.] Killing of so-called collaborators by fellow Palestinians mentioned. [PALESTINIAN - comments.] Palestinians' stmts. about their cause given.,1989,420808,86290,503,11320
"(Studio: Tom Brokaw) Path of Hurricane Hugo illustration [In Coral Gables, Florida, National Hurricane Center director Dr. Bob SHEETS - says Hurricane Hugo is moving toward United States mainland.] .(San Juan, Puerto Rico: Noah Nelson) Damage of Hurricane Hugo to Puerto Rico examined; details given, scenes shown from San Juan. Governor Rafael Hernandez Colon reported surveying damage. [PEOPLE - comment on situation.](Studio: Tom Brokaw) Total cost of damage estimate",1989,413655,260,470,11320
"(Studio: Ted Koppel) Sudden tornadoes in Eastern states noted. .(Newburgh, New York: Ron Claiborne) Tornado reported hitting elementary school in Newburgh, New York; details given, scenes shown. [Two KIDS, two MOTHERS - describe events at school.](Studio: Ted Koppel) Meteorological events leading to series of tornadoes reviewed; weather map shown.",1989,419135,85820,349,11320
"(Studio: Dan Rather) Life and rule of Japan's Emperor Hirohito examined; historic excerpts shown from reporter Mike Wallace's 1963 television series """"Biography"""".",1989,411635,280,163,11320
"(Studio: Dan Rather) Nicaraguan government reported surrounding American embassy in Managua, Nicaragua, in retaliation for American actions in Panama; scenes shown.",1989,417931,85700,164,11320
"(Studio: Dan Rather) USSR general secretary Mikhail Gorbachev reported meeting with Fidel Castro in Havana, Cuba; details given, scenes shown of celebration honoring revolutionary hero Jose Marti. Gorbachev reported expected to urge Castro to adopt economy reforms. [For. minister spokesperson Gennady GERASIMOV - (thru translator) comments on talks between leaders] Castro quoted with regard to drug problem in Cuba. Raisa Gorbachev shown on tour; details given. .(Studio: Juan Vasquez) Ldrship. styles of Gorbachev and Castro compared and contrasted. Dissidents noted now meeting openly in Cuba. [MAN - (thru translator) comments on ideas.] [Pro-Human Rights party spokesperson Sam. MARTINEZ LARA - compares Castro's Cuba to Joseph Stalin's USSR .] Martinez Lara noted arrested last week for his comments &printing of newsletter. United Nations human rights delegation recalled touring Cuban prisons hsing. political prisoners. [Human rights activist Jacqueline SECERA CRUZ - urges government and economy reforms.] [MARTINEZ LARA - says Castro is afraid of free elecs.] [Dep. for. minister Raul ROA KOURI - refuses to allow plebiscite.](Studio: Dan Rather) State Department reported critical of Cuba's human rights record. New York City anchor Bob Schieffer introduced.",1989,413717,370,1271,11320
(Studio: Peter Jennings ) .(DC: Tim O'Brien) Testimony by Oliver North in his own defense at Iran/Contra trial reported; scenes shown of North entering ctrm. Substance of North's exchange with defense attorney Brendan Sullivan quoted; former national security advisor Robert McFarlane mentioned; ctrm. sketches shown.(Studio: Peter Jennings ) North jury reported told that then-vice president George Bush told president of Honduras that he would get aid for his country as payment for helping Contras in Nicaragua.,1989,410967,120,514,11320
"(Studio: Tom Brokaw) .(DC: John Cochran) President Bush's first 100 days in office examined; details given, scenes shown. [BUSH - comments.] Critics quoted with regard to Bush's reaction to crackdown on assault weapons, handling of Alaska oil spill, foreign policy, and relations with USSR general secretary Mikhail Gorbachev. [Duke Univ. professor James David BARBER - criticizes Bush.] [January 1989, BUSH - comments on bipartisanship.] Impact of John Tower nomination disaster discussed. [BUSH - says he'll work with Congress] Secretary of State James Baker's deal with Congress with regard to aid to Contras discussed. Bush's efforts to distance himself from Reagan era """"sleaze factor"""" noted. [Representative Tony COELHO - comments on Bush.] Bush's bailout of savings and loan industry mentioned. Bush's budget reported keeping his campaign promises. [Senator Edward KENNEDY - credits Bush's stance on education]",1989,403554,230,918,11320
(Studio: Tom Brokaw) Chinese official reported asserting that Voice of American journalist will be allowed in country again; details recalled from VOA's expulsion after Tiananmen Sq. massacre. State Department spokesperson quoted re: improving US-Sino relations,1989,419480,86240,261,11320
"(Studio: Tom Brokaw) Some scientists noted asserting that last year's drought was caused by depletion of ozone layer. .(Stavanger, Norway: Robert Bazell) International scientific team reported discovering ozone depletion at North Pole; details given, scenes shown. [NASA spokesperson Dr. Brian TOON - says more people are exposed to sun's rays from North Pole.] Ozone layer depletion and results of that depletion illustration [Dr. Susan SOLOMON - says past ozone depletion calculations were underest.] Scientists noted asserting that more restriction of chemicals affecting ozone layer may be necessary.",1989,408708,130,604,11320
"(Studio: Garrick Utley) .(Paris, France: John Dancy) Mtg. of leaders of poorer ntns. reported; details given of French President Francois Mitterrand's proposal that rich ntns. forgive debts of these poorer ntns. [French political scientist Dominique MOISI - talks about Third World.] Scenes shown from celebrations of French Revolution bicentennial. [Treasury Secretary Nicholas BRADY - explains opposition to rich-poor summit.] [MOISI - talks about a grand scheme as opposed to dealing with each poor nation separately.]",1989,411155,180,521,11320
(Studio: Dan Rather) Site of mtgs. between President Bush and USSR general secretary Mikhail Gorbachev reported off coast of Malta; details given.,1989,413224,86380,146,11320
"(Studio: Garrick Utley) Shooting of two Arabs in Israeli-occupied territories by Israelis noted. .(W. Bank, Israel: Martin Fletcher) How Israelis are responding to continued clash with Palestinians on beginning of third year of the intifada featured; scenes shown from West Bank of Israeli conscientious objector Rami Hassan leading protests. [Israeli army's Meir KRAUS - says he hopes for peace.] [HASSAN - says we should not take freedom of another people.] [In mtg., HASSAN, KRAUS - give differing opinions.]",1989,420269,85990,511,11320
"(Studio: Bob Schieffer) Poland reported appting. Solidarity journalist to run state-owned radio and TV. .(Warsaw, Poland: Bert Quint) Visit by veteran American politicians to help explain how democracy works to the new Polish parliament featured; details given, scenes shown. [Walter MONDALE, Howard BAKER - offer advice.] [Polish senate leader Andrzej STELMACHOWSKI - makes joke.] Prime Min. Tadeusz Mazowiecki noted stating that Poland needs economy help.",1989,412517,85890,457,11320
"(Studio: Garrick Utley) .(Warsaw, Poland: Mike Boettcher) First Jewish wedding celebrated in Poland since World War II featured; scenes shown from Warsaw, Poland, of wedding of American Robert Blum and Polish-born fiancee Joanna Kan. Historical film shown of murder of Polish Jews by Nazis. [BLUM - hopes for revival of Jewish community here.]",1989,415997,130,343,11320
"(Studio: Dan Rather) .(Beit Sahur, West Bank: Bob Simon) Palestinian uprising reported continuing in Israel; details given of tax strike in Beit Sahur, West Bank; scenes shown. [WOMAN - says Beit Sahur is under curfew.] [Village WOMAN - says she won't pay taxes to government that does not represent her.] Villagers noted borrowing motto of Revolutionary War with regard to taxation without representation. Israeli army shown removing villagers' possessions in lieu of monetary payment. [Merchant Yakov AWAD - says he doesn't throw stones; says he is resisting the occupation.] Defense minister Yitzhak Rabin quoted with regard to situation in Beit Sahur.",1989,409821,160,655,11320
"(Studio: Tom Brokaw) .(DC: Fred Francis) Mil. options available to United States during this hostage crisis discussed; details given, scenes shown of warships in Mediterranean Sea. Intelligence sources quoted with regard to United States threat of force. [Admiral James """"Ace"""" LYONS - (ret.) says United States should have used force years ago.] President Bush reported ordering ships to remain near coast of Lebanon.",1989,415071,120,418,11320
"(Studio: Tom Brokaw) Investigators reported finding no more bodies after Pan Am plane crash in Lockerbie, Scotland. USSR and PLO (Palestine Liberation Organization) reported offering to cooperate with US in search for terrorists responsible for bombing.",1989,412620,30,253,11320
"(Studio: Dan Rather) Embattled Defense Secretary-designate John Tower reported meeting with Vice President Dan Quayle and Senator Robert Dole with regard to his failure to obtain Senator Armed Services Committee's approval. .(Tokyo, Japan: Lesley Stahl) President Bush reported attending Emperor Hirohito's funeral during Committee's vote with regard to Tower. [BUSH - defends Tower.] Bush's themes of ethics and bipartisanship discussed. [BUSH - comments on Senator Sam Nunn.] [Secretary of State James BAKER - comments on situation.] Democrats reported urging Tower to withdraw his name from consideration.",1989,404904,170,608,11320
"(Studio: Dan Rather) .(Fayetteville, Arkansas: Bob Faw) Issue of whether or not college athletes should be paid examined; college athletes shown preparing for another NCAA season. [LA State University athletic director Joe DEAN - comments on revenue generated by athletics.] [Nebraska state senate Ernest CHAMBERS - says college athletes should be paid.] [University of Nebraska football coach Tom OSBORNE - comments.] [University of Nebraska football players Travis HILL, Sam SCHMIDT, University of Mississippi basketball player John MATTHEWS - say they don't have enough money.] [LSU basketball coach Dale BROWN - says players are exploited.] [Memphis State University academic advisor Tim SUMNER, NCAA president Al WITTE, University of Nebraska athletic director Bob DEVANEY, LSU football coach Mike ARCHER - discuss paying athletes.]",1989,416914,310,837,11320
"(Studio: Dan Rather) Stk. Mkt. Report Stk. market reported falling rapidly; details given. .(Studio: Ray Brady) Reasons for drop in stock market examined; details given of takeover stks., junk bonds and failure of United Airlines pilots to purchase company; scenes shown from NYC. [New York Stk. Exchange president Richard GRASSO, investor Jim ROGERS - comment.] Losses of Don. Trump mentioned. """"Black Monday,"""" October 19, 1987, recalled.(Studio: Dan Rather, Ray Brady) Possible impact of stock market drop discussed.(Studio: Dan Rather) Inflation and wholesale prices discussed. [During pre- recorded interview, economy Irwin KELLNER - comments on effects of junk bonds upon stock market; compares """"Black Monday"""" to current situation.](Studio: Dan Rather) Treasury Secretary Nicholas Brady quoted with regard to stock market activity and economy [In DC, former Representative James JONES - explains stock market situation; comments on budget deficit.]",1989,414537,520,956,11320
(Studio: Tom Brokaw) Representative Don. Lukens recalled found guilty of having sexual relationship with minor. Lukens noted asserting that he doesn't plan to leave Congress while he appeals his conviction; Republican officials quoted.,1989,414322,86360,235,11320
"(Studio: Dan Rather) .(Cairo, Egypt: Terence Smith) USSR foreign minister Eduard Shevardnadze reported meeting in Cairo, Egypt, with PLO (Palestine Liberation Organization) leader Yasir Arafat and Israeli foreign minister Moshe Arens; details given, scenes shown. USSR 's proposal for peace conf. discussed. [ARENS - refuses to meet with PLO.] President Bush's administration's lack of Mideast policy noted.",1989,405646,100,407,11320
"(Studio: Tom Brokaw) .(Los Angeles, California: George Lewis) Computer virus called datacrime reported infecting software throughout world on October 13; details given, scenes shown. [University of California at Los Angeles computer specialist Don WORTH, virus hunter John McAFEE - comment on virus.] Manner in which virus infects computers illustration and explained.",1989,414709,150,368,11320
"(Studio: Bob Schieffer) South African authorities reported arresting women during protest in Capetown; details given, scenes shown. Wives of Archbishop Desmond Tutu and Allan Boesak reported among those arrested.",1989,405300,86380,212,11320
"(Studio: Tom Jarriel) .(Bucharest, Romania: John Donvan) The political revolution in Romania featured; scenes shown of crowds in Bucharest, Romania, arguing about political future. [Romanian deputy foreign minister Corneliu BOGDAN - says the first objective is to stabilize the situation.] Many Romanians noted not trusting those who have now assumed political power. [Student Ramona FOTIAE - says new committee incls. men that should not be there.] Return to a kind of normalcy in Romania described; street scenes shown.(Studio: Tom Jarriel) Report of battle between security police and Romanian Olympic pistol team detailed.(Bucharest, Romania: Mike Lee) Village of Sibiu, Romania, site of heavy fighting between Nicolae Ceausescu's security police and civilians, featured; scenes shown of village's ill-equipped hospital and casualties there.",1989,416816,7440,845,11320
"(Studio: Dan Rather) .(Beijing, China: Susan Spencer) Many protesters and Chinese citizens reported fearing reprisals for their roles in demonstrations; details given, scenes shown. [Asia Watch spokesperson Sidney JONES - comments on labor camps.] No. of people in prison camps in China estimate [China specialist Orville SCHELL - comments on suspected human rights violations here.] Chinese treatment of Tibetans discussed; scenes shown. [Human rights activist FANG Lizhi - is glad that protests received international attention]",1989,407452,85970,530,11320
"(Studio: Dan Rather) .(Saint Croix, Virgin Islands: Juan Vasquez) United States Army soldiers reported arriving in Saint Croix, Virgin Islands, to restore order; details recalled of looting that began after Hurricane Hugo hit island [Brigadier General Walter MOORE - comments.] No. of prisoners at large on island estimate [Store owner Ram BANSAL - comments on his losses.] [MEN - describe looting.]",1989,413091,120,399,11320
"(Studio: Tom Brokaw) .(Capetown, South Africa, R: Robin Lloyd) South African police ofr. Lieutenant Gregory Rockman reported opposing police brutality toward anti-apartheid protesters; details given, scenes shown. [ROCKMAN, PEOPLE - comment on cooperation and peace; discuss police violence.] Elec. day violence recalled; scenes shown.",1989,413620,140,335,11320
"(Studio: Tom Brokaw) Vietnam reported beginning to withdraw troops from Cambodia; details given, scenes shown.",1989,412903,86370,110,11320
"(Studio: Tom Brokaw) Militant Iranian interior minister Ali Akbar Mohtashemi reported visiting grave of Ayatollah Ruholla Khomeini and calling for crusade against Americans . (Damascus, Syria: Rick Davis) United Nations Undersecretary Marrack Goulding reported continue to negotiate with Hizballah leader Sheik Mohammed Hussein Fadlallah and Lebanese prime minister Selim al-Hoss in Beirut, Lebanon; details given, scenes shown. [GOULDING - comments on situation.] Algerian prime minister reported meeting with Hizballah Sheik Tofeli, who is believed to have been involved in bombing of United States Marine barracks in Lebanon in 1983. Iranian President Hashemi Rafsanjani reported denying report that he had sent letter to President Bush with regard to hostages.",1989,414189,130,764,11320
"(Studio: Peter Jennings) .(DC: David Ensor) Polish Solidarity leader Lech Walesa's visit to US featured; scenes shown from his speech before Congress [WALESA -(thru translator) makes speech in which he asks for American financial aid.] Walesa's itinerary reviewed.(Studio: Peter Jennings) .(Warsaw, Poland: John Donvan) Econ. problems and the Solidarity government in Poland featured; details given of high food prices; scenes shown of life in Warsaw, Poland. [Fruit SELLER - (thru translator) says he backs Solidarity.]",1989,419357,250,520,11320
(Studio: Garrick Utley) IBM reported urging empls. not to fly to Europe or Middle East until end of April due to hijackers' threats.,1989,405736,86380,132,11320
"(Studio: Sam Donaldson) .(Miami, Florida: John Quinones) Support by pilots' union of machinists strike against Eastern Airlines reported; scenes shown of rally in Atlanta, Georgia. [Pilot Captain Pat BRODERICK - says there is solidarity among pilots.] [Eastern Airlines president Phil BAKES - asks pilots to come back.] [Picketing PILOT - comments.] [Veteran pilot Roger Pitkin - says he will cross picket line.](Studio: Sam Donaldson) Flight schedule reviewed. Reports introduced.(DC National Airport: Steve Shepard) Impact of strike on passengers featured; scenes shown from Miami, Florida, and other airports. [PASSENGERS - comment.] Possibility that striking machinists will picket other airlines and Amtrak noted.(New York City: Beth Nissen) Impact of strike on passengers who fly Eastern shuttle between Boston, Massachusetts, New York City, and DC reported; scenes shown from New York City. [PASSENGER - comments.] Response of Pan Am, Amtrak, and Greyhound buss line to shuttle shortage detailed. Possibility of sympathy strike on transportation lines noted. [On """"This Week"""", Transportation Secretary Samuel SKINNER - comments on strike.](Studio: Sam Donaldson) .(Atlanta, Georgia: Mike von Fremd) Effects of strike on two Eastern employers featured; details given of strikers opposition to airlines head Frank Lorenzo, scenes shown. [While picketing, Eastern machinist George BRADY - says we hate Lorenzo.] [BRADY, wife Ruth BRADY - discuss financial impact Lorenzo will have on their family.] [Eastern machinist Greg KING - talks about father taking his job.]",1989,412610,420,1570,11320
