broadcast_abstract,year,id,time,length,n
(Studio: Peter Jennings) The meeting of South Korean President Kim Dae Jung with North Korean leader Kim Jong Il reported; scenes shown of US soldiers.(Seoul: Mark Litke) The Korean summit featured; scenes shown of the two relaxed Kims shaking hands in North Korea and of South Koreans watching televised reports; details given of what the two Koreas want.,2000,254833,130,356,11788
"(Studio: Peter Jennings, George Stephanopoulos) The importance of the holdout voters for the presidential election discussed; details given of the profile of these suburban voters like those in Oakland County, Michigan. [Undecided voter Lydia ZWARKA - worries about taxes; says she will hold out on deciding who to vote for.]",2000,255031,220,325,11788
"(Studio: Peter Jennings) The issue of Internet privacy introduced.(Rochester, New York: Jack Smith) The growing epidemic of workplace Internet abuse, company monitoring and privacy examined; details given of employers' use of software to examine where employees go on the Internet. [Xerox Michael GERDES - talks about the companies' monitoring of employees.] [ACLU (American Civil Liberties Union) Lewis MALTBY - questions employers' monitoring.] [Disguised fired WORKER - says """"big brother"""" is watching.](Studio: Peter Jennings) .(Los Angeles: Judy Muller) Employers' access to employees' medical records through insurance companies examined; details given of a University of Illinois survey of big companies' use of medical records. [Pharmacist Kim OCKRIM - says employers can get prescription drug information.] [Carnegie- Mellon University professor Latanya SWEENEY - comments on use of worker's medical records.] [Labor attorney Randy KERR - cites a case where an employer discovered an employee's HIV status.] [Psychiatrist Dr. Margaret YATES - says doctor-patient confidentiality is down the tubes!]",2000,284096,320,1108,11788
(Studio: Dan Rather) .(Miami: Byron Pitts) Plans for the grandmothers of 6-year-old Cuban refugee Elian Gonzalez to come to the United States reported.,2000,282022,50,151,11788
"(Studio: Bernard Shaw) .(Vienna: Brent Sadler) The OPEC (Organization of Petroleum Exporting Countries) meeting in Vienna, Austria, to consider oil production levels to ease the high prices of oil and gas featured; details given of the split in the ranks of the OPEC (Organization of Petroleum Exporting Countries) members.",2000,279848,140,323,11788
"(Studio: Brian Nelson) .(Pojoque, New Mexico: Martin Savidge) The return of Los Alamos, New Mexico, residents, to the remains of their burned-out homes and of the continuing efforts to contain the fires reported; scenes shown of town residents at a Los Alamos gymnasium. [Red Cross volunteer Margie ACUNA - says she believes pictures are important.] [Shelter resident Kate O'DONALD - talks about her children.]",2000,282494,190,410,11788
"(Studio: Judy Woodruff) .(Wasserbillig, Luxembourg: Patricia Kelly) Telephone report on the story in Luxembourg where a man is holding children hostage presented; details given of the hostage taker's demands.",2000,279262,100,208,11788
"(Studio: Judy Woodruff) .(Washington: Gary Tuchman) Progress report on the world's land mines presented; details given of the drop in mine production and advances in mine removal. [International Campaign to Ban Landmines Stephen GOOSE - says the heaviest use of land mines came in Chechnya and Kosovo.] [Pentagon spokesman Kenneth BACON - explains why the United States will not sign the treaty.] [International Campaign to Ban Landmines Jody WILLIAMS - says now the committee meets with prime ministers, not lower-level officials.]",2000,258603,140,532,11788
(Studio: Tom Brokaw) .(Chicago: Jim Avila) The growing importance of e-mail as communication reported; details given of how e-mail works. [Retiree Harlan MIRIAM - says he does not know how e-mail works.] [21st Century Telecom Vice President Jim DREHER - talks about the speed of e-mail.] [University of Chicago Leo ARAQUIOTA - says e-mail is not secure.] [Sendmail inventor Eric ALMAN - says he never dreamed the network would be so big.],2000,283766,190,438,11788
"(Studio: Kevin Newman) .(New York: Morton Dean) The swindling of the Defense Department by the bogus NATO (North Atlantic Treaty Organization) Allied Rapid Reaction Command created by con man Anthony Marsden, aka """"Colonel Lamar Reed,"""" examined. [Former Pentagon official Lawrence KORB - offers advice.] [Equipment supplier Chris BAILEY - says the deed was cleverly done.]",2000,279786,210,373,11788
"(Studio: Peter Jennings) Civil rights group's study on zero tolerance policies introduced.(Washington: Michele Norris) The different zero tolerance policies at Palm Springs Middle School and North Dade Middle School in Dade County, Florida, examined; details given of the report's criticism of harsh policies. [Principal Allan BONILLA, Eunice DAVIS - explain their approaches to policies.] [Harvard University Civil Rights Project Christopher EDLEY, The Advancement Project Judith BROWNE - criticize just suspending students.]",2000,254118,130,526,11788
(Studio: Anthony Mason) The growing number of complaints about airplane delays reported.(New York: Jeffrey Kofman) The early days of passenger jet plane service examined; details given of the lengthening of flight times on many major flight routes. [Retired United Airlines pilot Andy ROSS - talks about his flights.] [Air traffic controller Dan D'AGOSTINO - comments.] [PERSON - talks about scheduling.],2000,252807,210,404,11788
(Studio: John Roberts) The admission that GTE provided illegal freebies to Hollywood celebrities reported.,2000,251930,20,106,11788
"(Studio: Brian Williams) .(London: Keith Miller) The upcoming 18th birthday of England's Prince William reported; details given of information about the prince's personal life. [""""London Sunday Times"""" Christopher MORGAN - comments.] [Royal biographer Robert LACY - says Prince William believes his mother was killed by the press.] [GIRL - says she loves William.] [Royal correspondent Nick OWEN - talks about William's taste in music.]",2000,253692,190,436,11788
"(Studio: Bernard Shaw) .(Camp Zeist, the Netherlands: Colleen McEdwards) The opening day of the trial of two Libyans for the bombing of Pan Am Flight 103 over Lockerbie, Scotland, in 1988 featured; scenes shown from Camp Zeist, Netherlands and of the wrecked plane; courtroom sketches shown of defendants Abdel Bassett al- Negrahi and Al-Amin Khalifa Fahima while the charges against them and witness testimonies are outlined. [Victims' relatives Rosemary WOLF, Bert AMMERMAN - comment on the trial.](Studio: Judy Woodruff) .(State Department: Andrea Koppel) The question of whether the United States will resume relations with Libya in light of Libyan leader Muammar el-Kadhafi's decision to hand over the two Libyans for trial examined. [US coordinator for counter-terrorism Ambassador Michael SHEEHAN - says Libya is being driven out of the terrorism business.] Growing world pressure on the United States to lift United Nations sanctions against Libya noted; details given of the criteria for removal of sanctions. [Libyan mission to United Nations Abuzed DORDA - comments.]",2000,284124,260,1078,11788
"(Studio: Dan Rather) .(Los Alamos, New Mexico: Maureen Maher) Continuing efforts to fight the fires around Los Alamos, New Mexico, and the return of some residents to return home reported; scenes and amateur video shown from Los Alamos. [US Forest Service Jim PAXON - says Los Alamos is in less danger.] [Resident Harold DeHAVEN - talks about residents on the business]",2000,282380,130,369,11788
"(Studio: Dan Rather) Plans for Chrysler to build a more fuel-efficient SUV reported.(Milford, Michigan: Sharyl Attkisson) Efforts to make safer sport utility vehicles (SUVs) that are less likely to tip over reported; scenes shown of a test drive of the """"electronic stability package."""" [General Motors Mike RIZZO - comments.] [Insurance Institute for Highway Safety Brian O'NEILL - says few SUVs have stability improving systems.] [GM engineer Craig MITCHELL - comments.]",2000,255534,150,472,11788
(Studio: Tom Brokaw) .(Supreme court: Pete Williams) The Supreme Court case concerning the Boy Scouts and gay Scout leaders reported; courtroom sketches shown. [Former Scout James DALE - says he wants to return to the Scouts.] [Boy Scouts' lawyer Michael McCONNELL - explains why the Boy Scouts banned Dale.] Questions from Justice Stephen Breyer and Sandra Day O'Connor quoted. (Artist: Art Lien),2000,284714,130,397,11788
(Studio: Dan Rather) Poll results concerning the presidential race between Vice President Al Gore and Texas Governor George W. Bush given.(White House: John Roberts) Bush's plan for reforming Social Security and Gore's criticism of the plan reported. [BUSH- says returns on Social Security are poor.] [GORE - says the plan would sound appealing now.] [2030 Center director Hans RIEMER - says guaranteed money is important.] [Cato Institute Mike TANNER - explains benefits of private investment.],2000,282379,180,495,11788
(Studio: Tom Brokaw) .(Washington: Robert Hager) Plans to ban the widespread use of antibiotics in poultry reported. [FDA (Food and Drug Administration) Dr. Stephen SUNDLOF - says people can get very ill from the poultry.] [Epidemiologist Michael OSTERHOLM - explains why the FDA (Food and Drug Administration) zeroed in on poultry.],2000,254276,140,333,11788
"(Studio: Kevin Newman) .(Washington: Martha Raddatz) The reunion of six-year-old Cuban refugee Elian Gonzalez with his father, Juan Miguel Gonzalez, featured; pictures shown of the pair. [Elian's cousin Marisleysis GONZALEZ - says she wants to give something to Elian for Easter; claims the reunion photograph is false.] [Father's attorney Gregory CRAIG - comments on the treatment of the child.] Plans to move Elian and his father to the Wye River plantation noted.(Studio: Kevin Newman) .(Washington: Andrea McCarren) The tactics used Saturday by federal agents to remove Elias from the home of his Miami relatives examined. [In Los Angeles, WOMAN; in New York, two MEN; in Los Angeles MAN - offer views on the government raid.] [Deputy attorney general Eric HOLDER, INS commissioner Doris MEISSNER - defend the raid.] [Representative Tom DeLAY - criticizes the raid.](Studio: Kevin Newman) The extraordinary trauma experienced by Elian reviewed.(New York: Bill Redeker) The emotional impact of the day's events on Elian examined; details given of how the events may affect Elian now and in later years. [Two young GIRLS, MAN - react to the raid.] [Columbia University psychiatry department professor Robert GARDNER - says Elian now needs his father.] [Columbia University psychiatry department professor Paulina KERNBERG - says the child needs to feel safe.]",2000,284854,400,1361,11788
"(Studio: Thalia Assuras) The views of CBS anchorman Walter Cronkite on the Vietnam War presented; scenes shown from April 25, 1975, when the pullout was carried out. [CRONKITE - remembers the civil rights era in America and the reassessment by the American people as we left Saigon; says the military learned the lesson that it could not fight an unpopular war.]",2000,284415,170,362,11788
"(Studio: Bernard Shaw) The mourning in Syria for the death of President Hafez al-Assad introduced.(Damascus: Mike Hanna) The public outpouring of grief for President Assad and the look to the future with the expectation that his son, Bashar, will succeed him featured.(Studio: Judy Woodruff) .(Damascus: Ben Wedeman) Assad's dubious legacy examined; scenes shown of grieving crowds of Syrians; details given of the opposition to Assad's three-decade rule, including the 1982 Hama uprising.(Studio: Judy Woodruff) CNN's live coverage of Assad's funeral tomorrow announced.(Studio: Bernard Shaw) The view from Israel of the transfer of power in Syria reviewed.",2000,254994,300,658,11788
"(Studio: Judy Woodruff) .(Jerusalem: Mike Hanna) The escalation of violence between Israelis and Palestinians in spite of a cease-fire agreement reported; details given of nine Palestinian deaths; scenes shown of the fighting on the West Bank. [Palestinian negotiator Saeb EREKAT - asks for international protection.] [Israeli Prime Minister Ehud BARAK(thru translator) - talks about declaring a time-out.](Studio: Judy Woodruff) .(Kedumim Settlement, West Bank: Jerrold Kessel) The battles faced by Israeli settlers on the West Bank examined; scenes shown of a funeral in the settler community of Kedumim, West Bank. [Israeli settler Elyakim HAETZNI - says the peace process is a hoax; says the Jews pay for everything with blood.] [PALESTINIAN - says Israelis have terrorist organizations.](Studio: Judy Woodruff) Plans for an emergency Arab summit in Cairo, Egypt, reported.(Gaza: Rula Amin) The view of the Palestinians in Gaza featured; scenes shown of demonstrations. [WOMAN (thru translator) - says the demonstrations should continue until Jerusalem is in Palestinian hands.] [Palestinian cabinet minister Freih ABU MEDIEN - comments.] [Hamas leader Sheik Ahmad YASSEN(thru translator) - says Arab nations should support the Palestinians.]",2000,256502,470,1246,11788
"(Philadelphia: Dan Rather) The opening of the Republican National Convention in Philadelphia featured.(Columbus, Ohio: Bill Whitaker) Texas Governor George W. Bush's campaign stop in Ohio featured; Democrats' television ad shown. [BUSH - campaigns.] [Bush communications director Karen HUGHES - talks about Vice President Al Gore's attacks.]",2000,251732,150,341,11788
"(Studio: Dan Rather) .(Bedford, New Hampshire: Phil Jones) Decision by Democratic presidential candidate Bill Bradley to step up his campaign in response to negative ads from Vice President Al Gore reported; scenes shown from the debate. [Outside, BRADLEY - speaks against Gore.] [GORE - criticizes Bradley.] [In voter focus group, Doris MAHONEY, Sue CHADWICK - criticize the candidates.](Studio: Dan Rather) .(Bedford, New Hampshire: Bill Whitaker) Continuing questions about Senator John McCain's position on abortion reported. [McCAIN - addresses reporters.] [Texas Governor GEORGE W. BUSH - says good people can disagree on abortion.] [Center for Women in Politics director Elizabeth SHERMAN - says women voters made the difference for President Clinton.] [Candidate Alan KEYES - says people want to know where the candidates stand.] [WOMEN - express opposing views.]",2000,281014,280,871,11788
"(Studio: Carole Simpson) .(New York: Jim Sciutto) The human genome mapping project, its potential for new drugs and medical treatments and the potential for money making featured. [Whitehead Center for Genome Research director Eric LANDER - says doctors will be better able to treat patients.] [The Biotech Century author Jeremy RIFKIN - says the scientific community and life science companies are poised for a commercial expedition.] Congressional consideration of legislation to guarantee genetic privacy noted. [Representative Louise SLAUGHTER - comments on access and privacy.]",2000,252323,120,582,11788
(Studio: Peter Jennings) .(Los Angeles: Judy Muller) Agreement by the Nature Conservancy to buy the Palmyra atoll in the Pacific and keep it undeveloped featured; scenes shown of the coral reefs and rare animal life. [Nature Conservancy SPOKESMAN - says Palmyra is the last tropical marine wilderness area in the US tropics.] [Coral Reef Alliance SPOKESMAN - says the atoll could be destroyed; backs allowing a limited number of tourists to come into the ecosystem.]NOTE: Local weather bulletin on screen throughout broadcast and weather coverage preempted the news from 5:37:10 to 5:42:50.,2000,284057,110,590,11788
(Studio: Wolf Blitzer) The continuing efforts to fight wildfires in several western states and the declaration of Idaho as a disaster area reported.,2000,260782,30,148,11788
(Studio: Dan Rather) .(Washington: Bob Orr) Concerns about gridlock and runway incursions on the airport runways examined; computer animation shown.,2000,282180,140,148,11788
(Studio: Brian Williams) .(State Department: Andrea Mitchell) A court ruling that the American relatives of 6-year-old Cuban refugee Elian Gonzalez have no right to retain custody featured; details given of the political reaction to the immigration drama. [Attorney General Janet RENO - says it is time for Elian to go back to Cuba.] [Lawyer for relatives Spencer EIG - says Elian's life will be destroyed in Cuba.] [Representative Ileana ROS- LEHTINEN - says Elian has not had his day in court.] [Vice President Al GORE - says he wants a full court hearing.] [Representative Charles RANGEL - says the government is afraid of the Miami group.] [Chautaqua Institution Reverend Joan Brown CAMPBELL - says the situation Elian is in is unfair.],2000,280953,170,740,11788
"(Studio: Bernard Shaw) .(Belgrade: Alessio Vinci) The first official results from the presidential election in Yugoslavia examined; details given of the standings of President Slobodan Milosevic against opposition candidate Vojislav Kostunica. [Opposition leader Zarko KORAC - talks about the will of the people.] [Opposition campaign manager Zoran DJINDJIC, drummer Dragoljub DJURICIC - (thru translator) comment on the election.](Studio: Judy Woodruff) Audio problems in the Belgrade report acknowledged.(Podgorica, Yugoslavia: Nic Robertson) The tensions in the province of Montenegro due to the election in Serbia featured; scenes shown from Podgorica; details given of the low voter turnout in Montenegro. [Two PEOPLE - (first through translator) comment.] [Montenegro minister of information Radomir SEKULOVIC - suggests the election is being rigged.](Studio: Judy Woodruff) .(White House: Kelly Wallace) The view from the United States of the Yugoslav election presented; details given of the administration's measured approach. [President CLINTON - says Milosevic has lost the last vestige of legitimacy.]",2000,253172,400,1113,11788
"(Studio: Bernard Shaw) The latest developments in the crisis in the Middle East outlined on screen.(Ramallah, on the West Bank: Ben Wedeman) The violence on the West Bank featured; scenes shown from Ramallah of stone-throwing Palestinians confronting Israeli soldiers. [Israeli defense forces Colonel Gal HIRSCH - says the Palestinian died in a crash.] [Medical Relief Committee President Mustafa BARGOUTI - says this is an uprising for independence.](Studio: Judy Woodruff) .(Jerusalem: Jerrold Kessel) Diplomatic efforts to save the peace process examined; details given of the brinkmanship between Israeli Prime Minister Ehud Barak and Palestinian Authority president Yasir Arafat. [Former Israeli Prime Minister Shimon PERES - says Arafat should order an end to violence.] [Chief Palestinian negotiator Saeb EREKAT - responds.](Studio: Judy Woodruff) .(White House: John King) President Clinton's failure to bring about an emergency summit in Egypt outlined.(Studio: Bernard Shaw; Jerusalem: Jerrold Kessel) The next diplomatic step in the crisis in the Middle East discussed.(Studio: Judy Woodruff; White House: John King) The question of who is most unwilling to move toward an end to the cycle of violence discussed; details given of the issue of the need for a strong statement from Arafat and the administration's view that Arafat is more to blame for being recalcitrant.(Studio: Bernard Shaw; White House: John King; Jerusalem: Jerrold Kessel) The domestic issues for Arafat and Barak that prevent them from attending a summit meeting with President Clinton at this time discussed.",2000,260858,810,1591,11788
"(Studio: Peter Jennings) Call from Iraqi President Saddam Hussein for an Arab summit meeting to discuss Israeli aggression against the Palestinians; a murder in Havana, Cuba and a report on the earth's warmer temperature reported.",2001,236550,86090,230,12546
"(Studio: Jane Clayson) .(New York: Byron Pitts) The observance of Memorial Day featured; scenes shown from the new movie """"Pearl Harbor""""; scenes shown of ceremonies and celebrations nationwide. [VETERAN - says he still thinks about the war.] [On the USS Intrepid, United States Navy veteran Derek NORDBYE - says men he knew died in the Persian Gulf.] [WOMAN - thanks a veteran] [US Air Force veteran Abraham BOSCH - says it is a time to reflect.] [Veteran's wife Fe BOSCH - talks about seeing the movie.](Studio: Jane Clayson) .(Mesa, Arizona: John Roberts) President Bush's Memorial Day activities noted; scenes shown of Bush the signing of a bill to block legal action against the construction of the World War II memorial; details given of his plans to go to California noted. [At Arlington National Cemetery, BUSH - addresses veterans; says he will make sure the World War II memorial is built.] [California Governor Gray DAVIS - says he blames Bush for not giving California relief from the energy crunch.] [Political analyst Sherry Bebitch JEFFE - says Bush must prove he feels California's pain.]",2001,263032,270,1104,12546
NOTE: Special Broadcast: United States Crew Homecoming,2001,267637,83210,54,12546
(Studio: Randall Pinkston) .(London: Elizabeth Palmer) The arrest of illegal immigrants trying to cross from France into Britain through the tunnel in the English Channel featured; scenes shown of the asylum seekers. [Anonymous IMMIGRANT - comments.] [Tunnel operator Bill HICKS - says France must move the illegal immigrant camp away from the tunnel.] [IMMIGRANT - outlines living conditions.],2001,269378,120,394,12546
"(Studio: Peter Jennings) The long career of film director Stanley Kramer, who died, reviewed; many film clips shown.",2001,256858,100,116,12546
"(Studio: Wolf Blitzer) Live discussion held with former United States arms control director Ken Adelman, former United States ambassador to NATO (North Atlantic Treaty Organization) Robert Hunter and former national security adviser Brent Scowcroft about the coalition for the war in Afghanistan. [HUNTER - comments on the need for political support of the military campaign.] [ADELMAN - says we don't need a tight coalition like in the Persian Gulf war; suggests we have to go after other countries to get the international terrorists on the run.] [SCOWCROFT - says this war is more of an intelligence operation than a military operation so we need to rely on our allies; affirms the basic objective is the terrorist networks, not the Taliban.]",2001,241479,550,745,12546
(Studio: Bob Schieffer) .(Studio: Anthony Mason) Job cuts at Nortel Networks and other high-tech companies reported. [Nortel CEO John ROTH - says it is a tough period.] [Prudential Securities Larry WACHTEL - says the whole dot-com equipment sector has been hit.] [John Hancock Bill CHENEY - says the manufacturing sector has hit bottom.]NOTE: Incorrect date (june 16) on the time/date for entire broadcast.,2001,265580,100,406,12546
"(Studio: Tom Brokaw) .(Hainan: Kevin Tibbles) The agreement ending the stalemate between the US and China over a downed American spy plane and its 24 crew members held on Hainan Island, China, featured; details given of the plans to bring the crew members home; scenes shown from Guam of the Continental Airlines jet taking off on its flight to China to retrieve the crew. [Hainan Island director of foreign affairs CHEN Ci - says the Americans said they were """"very sorry"""".] [Brigadier General Neal SEALOCK - says the crew members will be allowed to call their families.](Studio: Tom Brokaw) .(Beijing: Ned Colt) The response in China to the release of the crew members without a full apology reported. [Political analyst JIA Qingguo - says the standoff will affect US-China relations.](Studio: Tom Brokaw) .(Pentagon: Jim Miklaszewski) The agreement the United States sent to China to gain the crew members' release examined; photograph shown of Chinese pilot Wang Wei. [Secretary of State Colin POWELL - says there was no apology.] [Military analyst Ken ALLARD - says the Chinese will know what we can see and adjust their activities.] [Intelligence Committee Chairman Representative Porter GOSS - says air reconnaissance is critical to United States security.](Studio: Tom Brokaw) .(Greenville, North Carolina: Campbell Brown) The timeline of events leading to the end of the standoff reported. [With crewman's parents, BUSH - comments.] [At White House, BUSH - expresses sorrow for the loss of the Chinese pilot.]",2001,267978,550,1519,12546
(Studio: Peter Jennings) The crackdown by Afghanistan's Taliban on barbers for offending Islam with Leonardo di Caprio-style haircuts reported.,2001,255846,86360,143,12546
"(Studio: Wolf Blitzer) .(Syracuse, New York: Jason Carroll) The incident in Syracuse, New York, in which a Vietnamese father stabbed three of his children to death featured; scenes shown of the house. [Spokeswoman Judy HOWLEY, neighbor Thaeron ROBINSON, MAN, neighbor William BROOKS - comment.]",2001,266712,85820,294,12546
"(Studio: John Roberts) .(Bensalem, Pennsylvania: Cynthia Bowers) Deaths and fraud linked to the painkiller OxyContin examined; details given of the robbery of a Portsmouth, New Hampshire, pharmacy for OxyContin and of other reports of violence by OxyContin abusers. [Representative Jim GREENWOOD - says OxyContin can be used to relieve pain or to kill.] [Pharmacist Ron HYMAN - says his pharmacy has been vandalized by OxyContin abusers.] [Purdue Pharma Dr. Paul GOLDENHEIM - says not every oxycodone overdose can be blamed on OxyContin.]",2001,261940,130,538,12546
(Studio: Peter Jennings; Pentagon: John McWethy) The specific guidelines for the military to shoot down a hijacked plane and the pressure on President Bush's administration to come up with a plan for Afghanistan discussed.,2001,268669,86130,222,12546
(Studio: John Seigenthaler) President Bush's outline of his budget reported.,2001,255372,85820,76,12546
(Studio: Stephen Frazier) .(New York: Brian Palmer) An American Society of Civil Engineers report showing that the nation's infrastructure is in poor shape reported. [INSPECTOR - says the New York Port Authority has an excellent inspection system.] [Civil engineer Bud GRIFFIThigh school - says the report is meant to get attention.] [MAN - says citizens need to get alarmed.],2001,261083,120,376,12546
(Studio: Thalia Assuras) .(New York: Randall Pinkston) The job market for college graduates due to the economic slowdown examined; details given of the rescission and delay of new hirings and of layoffs. [Columbia University senior Sandra CAPEL - says her job offer was rescinded.] [Moe Ginsburg Men's Clothing president Paul GINSBURG - comments on layoffs.] [Bank One Corporation Diane SWONK - cites a transition quarter for the economy.],2001,267270,130,439,12546
"(Studio: Stephen Frazier) .(Cincinnati, Ohio: Brian Palmer) The search for healing in Cincinnati, Ohio, after the police shooting death of black man Timothy Thomas and the resulting protests and violence featured; scenes shown from an African- American church in Cincinnati, Ohio. [Pastor Reverend Damon LYNCH III, civil rights activist Reverend Al SHARPTON - preach.] [On the streets, four PEOPLE - express views.] [Archbishop of Cincinnati Daniel PILARCZYK - says he hopes for new life for the community.]",2001,267470,150,507,12546
(Studio: Wolf Blitzer) Interview with Vice President Dick Cheney's wife Lynne Cheney†presented. [CHENEY - talks about the progress President Bush’s administration has made; comments on Dick Cheney’s health; talks about Cheney's role in the Gulf War; mentions Secretary of Defense Donald Rumsfeld’s leadership; recounts the events of September 11; says she is not thinking about the 2004 presidential election; talks about her work on a children's book about American History.],2001,234604,610,476,12546
"(Studio: Dan Rather) The crash of two hijacked planes into the World Trade Center in New York City, a third plane into the Pentagon and a fourth in southwestern Pennsylvania reported; scenes shown of rescue operations around the World Trade Center and one crash image.(New York: Byron Pitts) The mayhem in Manhattan following the crashes into the World Trade Center featured; scenes shown of the buildings, the second plane striking the south tower, a person falling, the towers collapsing, firefighters, soot-covered stuff, the later collapse of World Trade Center Number 7. [Several WITNESSES - describe what happened.] [New York Port Authority chief William HALL, PARAMEDIC - say the job is search and rescue of survivors.](Studio: Dan Rather) The crash of American Airlines Flight 77 into the Pentagon introduced.(Pentagon: David Martin) The first-ever attack on the Pentagon featured; scenes shown of the building (smoldering, on fire, damaged), running workers; details given of suspicions that Saudi terrorist Osama bin Laden is behind the attack. [WITNESS - describe what happened.] [R/Admiral Craig QUIGLEY, military OFFICIALS - comment.](Studio: Dan Rather) President Bush said planning to address America tonight. The Pentagon announcement that Kabul, Afghanistan, was not struck by the United States noted.(Washington: Jim Stewart) United States intelligence evidence pointing to bin Laden outlined; scenes shown from the 1993 bombing of the World Trade Center. [Terrorism expert Kenneth KATZMAN - points out that the USS Cole was struck while guarded.] The specific physical evidence noted: exchanges between the suicide aircraft and the ground and cockpit communications. The question of where bin Laden has recently been located discussed.(Studio: Dan Rather) Live coverage of the Pentagon briefing from Secretary of Defense Donald Rumsfeld presented. [Joint Chiefs of Staff chairman Hugh SHELTON - speaks about the attack, which is a reminder of tragic dangers we face home and abroad.] [Senator Carl LEVIN - says we are determined to prevent more attacks.] [Senator John WARNER - says the Congress stands behind our president in """"this most tragic hour""""; calls for the punishment of the perpetrators of this attack.] [In response to press questions, RUMSFELD - says we cannot discuss intelligence matters; says the United States government is not connected to the explosions in Afghanistan.](Washington: John Roberts) The administration's response to the scope of this tragedy reviewed; scenes shown from the White House this morning; details given of the president's whereabouts throughout the day. [In Florida, BUSH - says freedom was attacked and the United States will hunt down those responsible.] The combat air patrols over Washington, DC, mentioned.(Studio: Dan Rather) .(Washington: Bob Orr) The precision and planning of the terrorist suicide attacks reviewed; maps and radar shown of the flight routes of the two American and two United planes that were hijacked; scenes shown of the second plane hitting the World Trade Center, the fire at the Pentagon and of the president returning (live) to DC. [In Pennsylvania, WITNESS - describes what happened.] How airport security was probably breached in three different places discussed.",2001,269052,84920,3261,12546
(Studio: Wolf Blitzer) E-mail letters from viewers quoted.,2001,260975,100,58,12546
"(Studio: Tom Brokaw) .(New York: Chip Reid) The start of the time after the attack in neighborhoods in lower Manhattan featured; scenes shown from New York City of signs of recovery, including church services. [Three PEOPLE - comment on coming back to """"normal.""""]",2001,268973,83320,264,12546
"(Studio: Wolf Blitzer) .(Atlanta: Mike Boettcher) How ready the US is for a chemical & biological attack examined; scenes shown from emergency drills (code name: Popoff) to test the US capability against weapons of mass destruction; details given of the recommendations following the drill. [Denver Health Medical Center Dr. Stephen CANTRILL - says the resources are not there to prevent a devastating experience.](Studio: Wolf Blitzer) Live interview held with Representative Christopher Shays about chemical & biological attacks. [SHAYS - says the question is when & where there will be attacks; states that the big concern is to end the terrorist organization because they have the capability to carry out further attacks; says other countries can help us wipe out Saudi terrorist Osama bin Laden; outlines reports from three commissions on the threat, which is very real; says if people are willing to die, there can be horrific things happening.] [Earlier, HHS Secretary Tommy THOMPSON - says we are prepared for any bioterrorism attack.] Statement in the Wall Street Journal from historian Stephen Ambrose about how terrorists have the ultimate weapon quoted.",2001,242305,520,1165,12546
(Washington: Wolf Blitzer) E-mail letters from viewers quoted.,2001,264498,30,62,12546
"(Studio: Peter Jennings) Trouble at etoys.com & Sisco computers reported.(Studio: Betsy Stark) The status of the economy examined; statistics cited on layoffs & new jobs. [In toy store, President BUSH - says we need to act.] [Toy store owner Carol SEGAL - says business is growing.] [National Assn. of Business Economists Richard BERNER, Bank One economist Diane SWONK - offer differing opinions on the economy.]",2001,261796,140,412,12546
"(Studio: Dan Rather) .(Atlanta: Mark Strassmann) This year's Christmas travel season featured; scenes shown of airport security. [Holiday traveler Dina GLARDON, Atlanta's Hartsfield International Airport Lanii THOMAS - comment on security checks and searches.] [Air Travelers Association president David STEMPLER - comment.] [In Chicago, TRAVELER, Tina WOLOSZYN - comment.]",2001,235233,130,373,12546
(Studio: Aaron Brown) The high cable television ratings for yesterday's Dallas truck chase noted.,2001,239337,84980,97,12546
(Studio: Kevin Newman) Warning that the acne drug accutane might cause emotional problems reported.,2001,255702,86390,99,12546
"(Studio: Tom Brokaw) .(Washington: Robert Hager) The fatal bus crash near Manchester, Tennessee, after a Croatian national slit the bus drover's throat featured; details given of the nationwide halt of Greyhound bus service several hours and of concerns that buses, trains, and cruise ships will be the next targets; scenes shown of the crash site. [Medical Center of Manchester, Tennessee, Dr. Ralph BARD - says the driver's throat may have been cut with a box cutter.] [FBI Special Agent R. Joe CLARK - says the crash was not a terrorist act, but the act of a disturbed man.] [Terrorism expert Neil LIVINGSTONE - says buses and trains are soft targets.] [Amtrak Vice President Bill SCHULTZ - says bags are not being searched.]",2001,241340,150,728,12546
"(Studio: Tom Brokaw) The reduction of American student Jonathan Tobin's sentence in a Voronezh, Russia, prison on drug charges reported.",2001,266955,86370,136,12546
"(Studio: Tom Brokaw) .(Pentagon: Jim Miklaszewski) The dangers of the """"emergency ballast blow,"""" a submarine surfacing drill performed at the time of the crash of the USS Greeneville into a Japanese fishing boat, examined; scenes shown of subs. [Retired United States Navy Captain James PATTON - says the surfacing of a submarine is exciting and can be dangerous.] [Retired United States Navy Vice Admiral Jay Guy REYNOLDS - says submarines are supposed to check for other vessels.]",2001,259776,170,483,12546
(Studio: Dan Rather) Lung cancer surgery for former Beatle George Harrison reported.,2001,267586,30,84,12546
"(Studio: Aaron Brown) The story of Kentucky federal judge Danny Boggs, who requires his clerks to answer a liberal arts trivia quiz, featured. [Law clerks Joe SELIGA, Colin DELANEY, BOGGS - comment on the test.] [Former law clerk Brain KALT, BOGGS, former clerk Henry OLSEN - comment on questions they got on """"Who Wants to be a Millionaire"""".]",2001,263621,150,344,12546
