broadcast_abstract,year,id,time,length,n
"(Studio: Anderson Cooper; Washington: Pamela Brown) What happened last December when deputy attorney general Rod Rosenstein visited the White House about Representative Devin Nunes with President Trump asking Rosenstein about the Russia investigation & whether Rod was on the team & whether Trump was trying to interfere in the investigation by special counsel former FBI director Robert Mueller, Rosenstein's awkward reaction to the team request discussed. [Dec. 10, ROSENSTEIN&nbsp- answers question about a loyalty pledge.](Studio: Anderson Cooper) Live discussion held with CNN's legal analysts Jeffrey Toobin, Carrie Cordero & Ken Cuccineli about Trump & loyalty.] [TOOBIN, CORDERO, CUCCINELI&nbsp- offer views on how this is obstruction of justice when asking Rosenstein about being on his team in the Russia investigation, the issue of the Justice Department, how Trump crosses lines all of the time, how Trump will wind up answering all these questions with Mueller, Trump's pattern of pressuring FBI/DOJ officials.]",2018,33099,540,1024,6229
"(Studio: Jose Diaz Balart) .(Los Angeles: Matt Bradley) The backlash against Facebook after Cambridge Analytica took its data examined. [Journalist Hugh NAYLOR- explains how he used Facebook to interact with rebels in Syria, but now it is misusing information.] [Professor Mike BROWN&nbsp- says this revelation told him ut was time to get out.] [Electronic Frontier Foundation's Cory DOCTOROW- explains about the deleted data.] A statement to the """"New York Times"""" from Facebook CEO Mark Zuckerberg about disconnections quoted.",2018,35093,120,530,6229
"(Studio: Anderson Cooper) The fallout from the invitation from President Trump for Russian President Vladimir Putin to visit the US after days of damage control after the Helsinki summit introduced; details given of NBC's Andrea Mitchell breaking the news to national intelligence dir. Dan Coats. [COATS&nbsp- hopes we will learn more about what was said in Helsinki.](Studio: Anderson Cooper; Moscow: Matthew Chance) What is being said in Russia about what went on at the Trump-Putin meeting, the Putin offer to exchange intelligence interrogations & Trump's changing view of the idea discussed.(Studio: Anderson Cooper) Live discussion held with CNN's Steve Hall & David Axelrod about the US & Russia. [AXELROD&nbsp- offers views on President Obama's meetings with foreign leaders like Putin where meetings were monitored, political problems for Republicans with a Putin visit to the US.] [HALL&nbsp- offers views on how the Russians control the narrative with the US: a recipe for disaster, on whether Russia made a recording of the private meeting.]",2018,19791,640,1053,6229
"(Studio: Anderson Cooper) A """"Washington Post"""" story on President Trump's private reaction to the """"60 Minutes"""" interview with Stormy Daniels reported. More from the interview not aired on """"60 Minutes"""" introduced. [DANIELS&nbsp- says she has been asked to make """"adult parodies,"""" but she said no; comments on her current club tour.](Studio: Anderson Cooper) Live interview held with Daniels attorney Michael Avenatti about the lawsuit. [AVENATTI&nbsp- explains why the defamation lawsuit now names Michael Cohen, who has to explain his statements; states Daniels will prove her interview was 100 percent accurate; comments on who could have sent the individual who threatened Daniels: its common sense that it is linked to the Trump organization; shows the letterhead with Cohen using a Trump business address; asserts his client in interested in the truth, not a settlement.]",2018,34887,630,881,6229
"(Studio: Anderson Cooper) President Trump's claim that men are the real victims with him now attacking Christine Blasey Ford, who accused Supreme Court nominee Brett Kavanaugh of sexual assault, introduced. [Moments ago in campaign speech, TRUMP&nbsp- says Ford kept saying she did not know, but she remembers having just one beer.] Live discussion held with Senator Mazie Hirono about Trump, [On Capitol Hill, HIRONO&nbsp- says attacking people is what Trump does, how Trump & his son said the same thing about women & men & who are the victims; offers views on who the FBI should investigate; wants a complete FBI investigation to satisfy the key senators; suggests we be transparent so the public should see the information.]",2018,24863,360,728,6229
"(Studio: Anderson Cooper) A """"Daily Beast"""" story that President Trump tested his phrase """"Horseface"""" about Stormy Daniels before posting his tweet introduced; Daniels tweet & what he said in the past about presidential candidate Carly Fiorina quoted. [In earlier interview, FIORINA&nbsp- offers views on Trump's comments about her own appearance, how Trump & Daniels are all in show business, how personal insults work in politics, how women have not made progress in the Fortune 500, why there are fewer Republican women running for office.]",2018,21459,390,544,6229
"(Studio: Anderson Cooper) The breaking news on the Stormy Daniels lawsuit introduced. [Yesterday, Daniels attorney Michael AVENATTI&nbsp- says six other women have similar stories about Trump.] Live discussion held with CNN's criminal defense attorney Mark Geragos & lawyer Laura Coates about the Daniels legal case; many inset Daniels photos shown. [From Los Angeles, GERAGOS&nbsp- offers views on why the Trump team wants to move the case to a federal court, how Avenatti might contest a move, the need to vet the other claimants, whether they may be trying to stop the """"60 Minutes"""" interview with Daniels.] [From Washington, COATES&nbsp- offers views on the legal issues about the contract.] Other material: a statement just in from Avenatti abbot efforts to move the case quoted.(Studio: Anderson Cooper) How the """"60 Minutes"""" interview done by Cooper is scheduled for March 25 noted.(New York: Randi Kaye) The silence from First Lady Melania Trump about a Daniels affair with her husband examined; details given about her specific actions without being at the president's side; various Mealnia scenes shown. [Oct. 2016, Melania TRUMP&nbsp- comments on the """"Access Hollywood"""" tape; believes her husband, not the other women.]",2018,35891,900,1234,6229
"(Studio: Anderson Cooper; Ankara: Clarissa Ward) The new developments in the October 2 disappearance of """"Washington Post"""" journalist Jamal Khashoggi, who Saudi officials now admit had been killed in the Saudi Arabian consulate in Istanbul, Turkey, examined; details given of reports of an interrogation gone wrong that led to his death by strangulation, a series of officials taken into custody, the Saudi investigation into forming the intelligence service led by Saudi Crown Prince Mohammad bin Salman.(Studio: Anderson Cooper) The smear campaign by President Trump's allies against Khashoggi, including that by Virginia Senate candidate Corey Stewart, outlined. [In earlier interview, STEWART&nbsp- offer views on how it would be a mistake for the US to jeopardize its relationship with Saudi Arabia over a """"mystery man,"""" who was not an American citizen, why he may be considered a mystery man.]",2018,21235,490,904,6229
"(Studio: Jim Sciutto) The speech by former President Obama aimed at President Trump introduced. [OBAMA&nbsp- speaks about Trump being the symptom, not the cause & he is capitalizing on resentments, how hard it is to says Nazis are bad.](Studio: Jim Sciutto; New York: Van Jones) Who is the audience for Obama on the campaign trail defending his message to get young voters out & trying to bring us Americans back to life since we don not have a successor to Obama in the Democratic Party discussed.",2018,22657,360,498,6229
"(Studio: John Berman) A Keeping Them Honest look at the exchange between Supreme Court Chief Justice John Roberts & President Trump after Trump criticized an Obama-appointed judge for blocking plans to crack down on migrant asylum seekers introduced. [TRUMP&nbsp- calls the 9th Circuit a disgrace: an Obama judge.] Roberts' rebuking statement defending judges & Trump tweet in response quoted. [Jan. 17, 2014, TRUMP&nbsp- says Roberts is an absolute disaster because he gave us Obamacare.] Trump tweet critical of Supreme Court Justice Ruth Bader Ginsberg & Judge Gonzalo Curiel quoted & recalled. [On CNN, June 3, 2014, TRUMP&nbsp- says he has been treated very unfairly by this Mexican judge.] [Several times, TRUMP&nbsp- criticizes the court system.] Trump's view of judges summed up.(Studio: John Berman) Live discussion held with CNN's Joan Biskupic, author of a book about Chief Justice Roberts. [BISKUPIC&nbsp- offers views on the reaction of Roberts to an insult to the court in this asylum case by calling the judge an Obama judge after the polarizing Brett Kavanaugh case & how Roberts will never respond on Twitter.](Studio: John Berman) Live discussion held with CNN's attorney Carrie Cordero & historian Douglas Brinkley. [CORDERO&nbsp- offers views on the president going after the Chief Justice after other attacks on the judicial system, how the president has a non-understanding of the independence of the judicial system, but the institution will prevail.] [BRINKLEY&nbsp- offers views on how there is no precedent with Roberts reacting to Trump.] [BISKUPIC&nbsp- offer views on the politics of the judicial system as espoused by Trump in his criticism, how you are either with or against Trump, how he decided to demonize a California court & Roberts slammed him.]",2018,21195,1030,1783,6229
"(Studio: Anderson Cooper) Breaking news on the resignation of Attorney General Jeff Sessions at the request of President Trump after the midterm elections with Matthew Whitaker as acting Attorney General & what it means for the investigation by special counsel former FBI director Robert Mueller featured; scenes shown of Sessions leaving the Justice Department. [At press conference, TRUMP&nbsp- says we are looking at different people for the cabinet, that there is no collusion & they are """"angry Democrats"""" & bad for the country, that the investigations a hoax.] [July 20, 2017, on CNN, WHITAKER&nbsp- explains how Mueller could be stopped: reduce the budget.] [July 11, 2017, on CNN, WHITAKER&nbsp-defends the Trump Tower meeting.](Studio: Anderson Cooper, Shimon Prokupecz) The implications of the Sessions firing for the Mueller investigation with a loyalist now in charge on the investigation, what will happen to the written report discussed.(Studio: Anderson Cooper) Live discussion held with CNN's Laura Coates, John Dean, Carl Bernstein & Jeffrey Toobin about the future of the Mueller case. [TOOBIN, BERNSTEIN, COATES, DEAN, PROKUPECZ&nbsp- offer views on how Mueller will be supervised as an employee of the Justice Department, that Whitaker has surpassed deputy attorney general Rod Rosenstein in this coup against the rule of law, what Whitaker could do, but his power would be temporary: there are checks in place, how Whitaker is unlikely to recuse himself, how Trump is now in charge of the Justice Department & can end the Mueller investigation after getting a full picture of the investigation, how Mueller is prepared for this & there could be indictments.]",2018,24303,1010,1680,6229
"(Studio: Anderson Cooper) Live discussion held with CNN's John Dean & Carrie Cordero about the trial of Paul Manafort. [DEAN&nbsp- offers views on Roger Stone, the legal issues about the documents, the issue of President Trump pardoning any of the people involved.] [CORDERO&nbsp- offers views on the financial evidence against Manafort's financial crimes, the significance of the questioning of Gates, how the government did not use FISA information in the Manafort case.]",2018,22194,260,473,6229
"(Studio: Anderson Cooper) A drone view of the damages from Hurricane Michael in Panama City Beach, Florida, in a school gym shown.(Studio: Anderson Cooper; Tallahassee: Nick Valencia) The damages in Tallahassee discussed; scenes shown of a downed tree that took out power lines.(Studio: Anderson Cooper) Live phone interview with Representative Neal Dunn about the hurricane; inset storm video shown. [DUNN&nbsp- offer views on reports of looting, the county's devastation.](Studio: Anderson Cooper) The drone view from Panama City shown.",2018,23218,430,538,6229
"(Studio: David Muir) .(New York: Gio Benitez) The severe storms in the Northeast featured; scenes shown from the rainy roads in New York state, hail smashing cars, winds, the airport, a house fire, tornadoes. [ABC's David KERLEY&nbsp- shows fire damage.](Studio: David Muir, Ginger Zee) The stormy weather discussed; weather maps shown.",2018,20397,180,336,6229
"(Studio: John Berman) A Keeping Them Honest look at what was supposed to be sentencing day for former national security adviser Michael Flynn after his plea deal with special counsel former FBI director Robert Mueller introduced; tweets from President Trump about Flynn today & a year ago after the Flynn firing quoted. [Today, White House press secretary Sarah Huckabee SANDERS&nbsp- comments o Flynn & Cohen.] Trump's tweet about Michael Cohen quoted.(Studio: John Berman) Live discussion held with CNN's retired Army Lt. Col. Ralph Peters about Flynn & the Russian connection. [PETERS&nbsp- offers views on Trump's treatment of Cohen versus praising treatment of Flynn, the angry remarks from the judge, Emmett Sullivan, directed to Flynn for selling the country out to Russia, on why Flynn lied about meeting with Sergei Kislyak.](Studio: John Berman) Live discussion held with CNN's Jeffrey Toobin, Kirsten Powers & Rick Santorum about Flynn. [TOOBIN, SANTORUM, POWERS&nbsp- offer views on how Mueller & Flynn's own lawyers have been minimizing his crimes, the questions about Flynn admitting to lying to the FBI, so the judge had a right to be upset, why Trump is treating Flynn differently than Cohen, the questions about Flynn lying & the failure to acknowledge the relationship between the Trump campaign & Russia, the motivation of a pardon, how Sanders can keep doing what she does: no accountability, but Judge Sullivan was appalled by Flynn's behavior.]",2018,21089,1220,1466,6229
"(Studio: Anderson Cooper) Live discussion held with CNN's Trump supporter Jason Miller & Republican strategist Rick Wilson about President Trump & the separation of immigration families. [MILLER&nbsp- offerS views on Trump's big fix approach: that it needs Congressional legislation.] [WILSON&nbsp- offers views on Trump playing to his base when he has options to fix separated families: a deliberate delay playing to his supporters opposed to brown people.] [MILLER, WILSON&nbsp- bicker over Trump & immigration policy.]",2018,19630,640,521,6229
"(Studio: David Muir) .(Washington: Martha Raddatz) The promise from President Trump to review the murder case of Army soldier Maj. Matthew Goldsteyn, who admitted to killing a suspected Afghanistan bombmaker examined; details given about Army claims against him & from a Fox News report with Trump tweet quoted. [In 2016, GOLDSTEYN&nbsp- admits killing the bombmaker.] [Yale Law School Eugene FIDELL&nbsp- calls the tweet troubling without an investigation.] [Wife Julie GOLDSTEYN- calls for the right thing to be done.]",2018,21446,150,522,6229
"(Studio: Tom Llamas) .(New York: Adrienne Bankert) The confession from Ocala, Florida, high school shooter SKy Bouche featured; scenes shown of Bouche in Handcuffs & later in jail. [BOUCHE&nbsp- explains his goal: to scare people.]",2018,36399,110,231,6229
"(Studio: Anderson Cooper) The vote by the Republican lawmakers to release a classified memo about the FBI conduct in the Russia investigation & the resignation of FBI deputy director Andrew McCabe, who was criticized by President Trump, introduced. [Representative Adam SCHIFF&nbsp- says the intelligence was politicized by releasing the memo without the full facts: regrettable.] The context of the Republican memo written for Representative Devin Nunes that Democrats say is a smoke screen noted. [White House press secretary Sarah Huckabee SANDERS&nbsp- denies he {President Trump} was part of the decision-making process.] Trump tweet critical of McCabe quoted & his attacks on special counsel former FBI director Robert Mueller, deputy attorney general Rod Rosenstein & Attorney General Jeff Sessions noted. [July 25, TRUMP&nbsp- criticizes Sessions for recusing himself.] [Dec. 15, TRUMP&nbsp- says we will rebuild the FBI.](Studio: Anderson Cooper; Capitol Hill: Jessica Schneider) The status of the secret memo, with Trump inclined to declassify & release the memo, how the four-page memo is shrouded in secrecy & gets to the notion the FBI abused its power to get a surveillance warrant for Carter Page discussed.(Studio: Anderson Cooper) Live interview held with Representative Schiff about the memo. [SCHIFF&nbsp- offers views on how the FBI director expressed concern: it is political to protect the president, that the memo was written by Republican staff, the process for releasing this classified memo, how it could be part of an effort for firing anyone, like Rosenstein, & to undermine the FBI & Justice Department.]",2018,33613,1050,1633,6229
"(Studio: David Muir) .(Washington: Pierre Thomas) The fatal stabbing in Washington, DC, of jogger Wendy Martinez featured; surveillance video shown. [DC Metropolitan police Chief Peter NEWSHAM- describes what happened to her after the attack.]",2018,20569,60,244,6229
"(Studio: David Muir) .(Capitol Hill: Mary Bruce) The problems for Dr. Ronny Jackson, President Trump's nominee to head the V.A., examined; details given about the allegations of improper use of the drug Ambien & being drunk on duty. [JACKSON&nbsp- comments on the hearing.] [TRUMP&nbsp- backs Jackson.] [Jan. 16, JACKSON&nbsp- comments on Trump's health.] [Senators Jerry MORAN, Patty MURRAY- comment on the nomination process.] The plans for Trump to fight back for Jackson discussed.",2018,36127,190,486,6229
"(Pittsburgh: David Muir) The shooting massacre at the Jewish Tree of Life synagogue in Pittsburgh introduced; scenes shown from outside the synagogue.(Pittsburgh, Pennsylvania: Matt Gutman) The 20-minute massacre by Robert Bowersin Pittsburgh reviewed; scenes shown from outside the synagogue with audio from inside played; details given about the shooting & surrender of Bowers, who said he just wnated to kill Jews. [Two police OFFICIALS, MAN; ih house across the street, Kim Ken HARDIN- describe what happened.](Pittsburgh: David Muir) The mourning outside the synagogue for lives lost featured; victims' photos shown. [Chief medical examiner Dr. Karl WILLIAMS- reads the victims' names.] [Friends of victims Freddy RABNER, Bill CARDIFF&nbsp- talk about their friends who died.] [Four NEIGHBORS, Sikh MAN&nbsp- talk about supporting the community loss.](Pittsburgh: David Muir) .(Washington: Pierre Thomas) Bowers' background & the possible death penalty reviewed; his social media gab pages about the Jews quoted. [Bowers NEIGHBOR&nbsp- comments.](Pittsburgh: David Muir) .(White House: Jonathan Karl) The suggestion from President Trump that there should have been protection at the synagogue reviewed. [TRUMP&nbsp- says they should have had armed guards.] [Later, TRUMP&nbsp- calls it an anti-Semitic act, but he won't change his schedule.] [At rally, TRUMP&nbsp- says he will tone it down.](Pittsburgh: David Muir) .(Pittsburgh: Martha Raddatz) The reaction in Pittsburgh to the president's suggestion that armed guards in places of worship might help featured; scenes shown of the pipe bomber's van, the man who tried to break into a black church in Jeffersontown, Kentucky. [Pittsburgh city council Erika STRASSBURGER- asks where do we stop with arming out society.] [Mayor Bill PEDUTO- says we will work to eradicate these crimes.] The community response discussed.(Pittsburgh: David Muir) .(Pittsburgh: Erielle Reshef) The medical condition of wounded police officers shot at the synagogue reviewed; photos shown.",2018,19884,970,2034,6229
(Studio: Jose Diaz Balart) A police ice cream truck in Phoenix as part of a community engagement program shown.,2018,21067,20,111,6229
"(Studio: David Muir) .(Washington: Martha Raddatz) The decision by Senator John McCain to stop brain cancer treatment examined; family statement & wife Cindy McCain quoted; details given about his military & political careers, including two campaigns for president; scenes shown of his final public appearances. [In his autobiography, McCAIN&nbsp- talks about our politics.] Comments about McCain from colleagues John Kerry, Joe Lieberman & Mitt Romney discussed.",2018,19429,240,463,6229
(Studio: Kate Snow) The deadly storm in the South reported; photos shown form Texas.(Studio: Dylan Dreyer) The prospects for another nor'easter storm with snow featured; weather maps shown.,2018,36466,80,189,6229
"(Studio: Anderson Cooper) The Fox News interview with Supreme Court nominee Brett Kavanaugh, who is battling to save his nomination from sexual assault charges from Christine Blasey Ford & now, Yale classmate Deborah Ramirezintroduced. [On Fox, KAVANAUGH &nbsp- says he won't be driven out by false allegations, will defend the dignity of women, denies ever sexually assaulting anyone, bur if Ford was assaulted it was not him.](Studio: Anderson Cooper) Recent interview held with Kirsten Gillibrand about Kavanaugh. [GILLIBRAND&nbsp- offers views on the need for an FBI investigation in a real hearings with Mark Judge, her therapist & others included: this would be a fair hearing, that she believes Ford & Ramirez: credible, what happens in the kind of traumatic event Ford had, why Ford has chosen to be anonymous in her letter to Senator Dianne Feinstein; defends Ramirez's story.] [In Fox interview, KAVANAUGH&nbsp- reacts to senators believing these women: in the judicial system the process protects you.](Studio: Anderson Cooper) Live discussion held with CNN's Kirsten Powers, Jeffrey Toobin & Judicial Crisis Network's Carrie Severino about Kavanaugh & the allegations. [POWERS, SEVERINO, TOOBIN&nbsp- offer views on the Fox interview that portrays him as someone being persecuted why an FBI investigation is not needed because the committee has been investigating, that the committee investigation was a kangaroo court because their job is to get Kavanaugh confirmed, what Mark Judge has been saying & not saying, why a single questioner {of Ford} is best, why the Republican senators do not want to ask questions.]",2018,20534,1080,1629,6229
"(Studio: Cecilia Vega) .(Studio: Erielle Reshef) The donation from actor Mark Wahlberg of 1.5 million dollars to the women's movement following the pay inequity issue between he & """"All the Money in the World"""" co-star Michelle Williams examined; details given about the reshoot deal with statements from Wahlberg & the WME agency on fair pay quoted. [In December, WILLIAMS&nbsp- outlines her offer for the reshoot.] The pay issue discussed.",2018,36031,110,441,6229
"(Studio: David Muir) .(Chicago: Alex Perez) The trial of Jeffrey Zeigler for shooting at black teen Brennan Walker, who came to the Michigan house to ask for directions, featured; surveillance video & courtroom scenes shown. [WALKER&nbsp- says he needed directions to his school.] [Defendant's wife Dana ZEIGLER- explains what she did.] [J. ZEIGLER&nbsp- explains shooting.] [Assistant prosecutor Kelly COLLINS- states the case against him.] The possible sentence for Zeigler discussed.",2018,22754,120,489,6229
"(Studio: Tom Llamas) .(New York: Zachary Kiesch) The incident in Kansas City, Kansas, in which a prisoner overpowered two deputies, killing both of them, Deputies Patrick Rohrer& Theresa King, featured; scenes shown of the area. [Kansas City Mayor David ALVEY- remembers King & Rohrer.] [WITNESS&nbsp- describes what happened.]",2018,20296,80,330,6229
"(Studio: Anderson Cooper) What former Trump campaign adviser Lynne Patton said about President Trump & the N-word introduced. [PATTON&nbsp- explains how Trump does not see black/white.](Studio: Anderson Cooper) Live discussion held with CNN's Gloria Borger, Trump supporter Paris Dennard & MoveOn.org spokeswoman Karine Jean-Pierre about Trump, Omarosa Manigault & the N-word. [DENNARD&nbsp- offers views on how the president talks as in referring to people as dogs, on Omarosa's tapes, on her firing & her betrayal after she defended Trump while she was hired.] [JEAN-PIERRE&nbsp- offers views on how Trump attacks black people as a call to his base & the N-word with Trump long a racist.] [BORGER&nbsp- offerS views on Trump's choice of language as a way of asserting power.]",2018,20947,560,777,6229
(Studio: Tom Llamas) .(Ft. Worth: Marcus Moore) The problem of dealing with separated immigrant families as the reunification deadline nears featured; scenes shown of a reunion; HHS from Secretary Alex Azarstatistics on the children cited. President Trump tweets on immigration at the border quoted; details given of plans to use DNA screening to reunite families noted.,2018,23292,100,371,6229
"(Studio: Anderson Cooper) The next hour's town hall in Sunrise, Florida, to discuss change after the school shooting in Parkland, Florida, previewed; scenes shown of demonstrations around the country about school shootings & from the White House. [Daughter killed at Marjorie Stoneman Douglas High School, Andrew POLLACK†- says we failed our children: let's fix the school first.] [Tearful student Sam ZEIF†- explains how Australia stopped the school shooting problem: we need to do something.](Studio: Anderson Cooper) Live interview held from the town hall with student Carly Movell. [MOVELL - recounts what we talked about with members of Congress about the need for change so we can feel safe; states it is about mental health, but they should not be allowed to get guns; notes these events are becoming repetitive.](Studio: Anderson Cooper) At the town hall: [Broward County Sheriff Scott ISRAEL - addresses the gathering; asks Stoneman Douglas High School students to stand; praises the students; how he said """"never again"""" to himself, that those with mental illness should not have a gun.](Studio: Anderson Cooper) Live discussion held with Stoneman Douglas students Julia Cordover†& Jonathan Blank & Parkland Mayor Christine Hunschofsky. [CORDOVER, BLANK, HUNSCHOFSKY - offer views on their meeting with President Trump, that gun control changes are near, steps towards a solution, the key components on gun control & school security, the reaction in the community.]",2018,33203,1110,1475,6229
"(Studio: John Berman) The flag-draped casket of Senator John McCain lying in state in the rotunda in Washington, DC, featured; scenes shown of the casket.(Studio: John Berman) .(Capitol Hill: Sunlen Serfaty) Some moving moments of tribute, including a family visit with Senator Lindsey Graham about McCain's death featured; scenes shown of the casket coming into the Capitol, the good-byes at the casket, including fellow POW Sam Johnson. [Speaker of the House Paul RYAN, Senator Mitch McCONNELL, Vice President Mike PENCE&nbsp- speak about McCain.] The next two days of tributes to McCain with eulogies from former President Obama & former President Bush discussed.(Studio: John Berman) An earlier interview with former CIA director Gen. David Petraeus about McCain present. [Senator Lindsey GRAHAM&nbsp- says McCain wanted sustainable peace,] [PETRAEUS&nbsp- offers views on McCain's trips to the war zones of Iraq & Afghanistan, how McCain was a champion of the surge in Iraq.](Studio: John Berman) .(New York: Randi Kaye) The life of John's mother Roberta McCain featured; family photos shown. [J. McCAIN&nbsp- speaks about his mother.] [R. McCAIN&nbsp- talks about Johnny; recounts hearing about Johnny being shot down & then a POW,] [Former Senator Fred THOMPSON&nbsp- talks about Roberta.](Studio: John Berman) CNN coverage of the McCain funeral noted.",2018,18853,710,1359,6229
(Studio: Tom Llamas) .(Pennsylvania: Linsey Davis) The sentencing hearing of comedian Bill Cosby on sexual charges for drugging Andrea Constandfeatured. [JUROR&nbsp- says Cosby admitted giving quaaludes to young women.] [Legal analyst Areva MARTIN- says he could get jail time.],2018,19920,90,281,6229
"(Studio: Anderson Cooper) The """"gaslight"""" handing by the White House of President Trump of last week's resignation of White House staff secretary Rob Porter for domestic abuse of his ex-wives re-introduced; ex-wife's black eye shown; details given about the timeline of the allegations raised in FBI background checks. [Before the Senate Intelligence Committee, FBI director Christopher WRAY&nbsp- recounts multiple information passed on to the White House.] [Earlier today on Fox, deputy White House press secretary Raj SHAH&nbsp- says the background check of Porter was not completed.] [Yesterday, White House press secretary Sarah Huckabee SANDERS&nbsp- speaks about the """"process.""""] [Today, SANDERS&nbsp- blames the White House Personnel Security Office for not making a recommendation.] [In response to reporter questions, SANDERS&nbsp- repeats blaming the White House Personnel Security Office for not making a recommendation in the background investigation.] The defense in the """"Wall Street Journal"""" by White House chief of staff Gen. John Kelly that the process was done right noted. The White House story that the President cares about victims noted. [In response to question from ABC's Cecilia Vega, SANDERS&nbsp- says the president takes the women's accusations seriously & supports the victims of any violence.] How the President has not condemned domestic violence noted. This morning & this afternoon President Trump shown avoiding the questions.(Studio: Anderson Cooper; White House: Jim Acosta) The issue of what White House counsel Don McGahn & White House chief of staff Gen. John Kelly knew about Porter's background & what the FBI director said about he investigation being completed in July discussed.(Studio: Anderson Cooper; Washington: Kaitlan Collins) What is known about the little known White House Personnel Security Office & the White House explanation of the office's role, how it is just an HR-like clearance office, that McGahn & Kelly knew about these allegations about Porter discussed.",2018,34630,870,2024,6229
"(Studio: Tom Llamas) .(Pittsburgh: Kenneth Moron) The wild winter weather reviewed; scenes shown of snow in South Dakota, wrecks in Oklahoma City, tornadoes in the South, fallen tree damages in Oregon, the landslide in east Pittsburgh. [Evacuated tenant Mona PERSON, Dan MARTIN- describe what happened.](Studio: Tom Llamas, Sam Champion) The weather forecast discussed; weather & warmer temperatures maps shown.",2018,37324,170,413,6229
"(Studio: Anderson Cooper) A CNN Keeping Them Honest look at President Trump after his congratulatory call after Russian President Vladimir Putin's re-election introduced. [On Tuesday, TRUMP&nbsp- says he congratulated Putin on his victory.] [On MSNBC, former CIA director John BRENNAN&nbsp- suggests the Russians may have something on Trump.] Trump tweet about getting along with Russia quoted. Trump in the past on naming your enemy noted. [On the campaign trail in 2016, many times, TRUMP&nbsp- criticizes former President Obama about the term radical Muslims.] [Ten times, TRUMP&nbsp- offers views on Putin.] More examples of Trump criticizing everybody over the recent years shown, but not Putin. Those speaking out about Russian attacks shown: US Ambassador to U.N. Nikki Haley, Secretary of State Rex Tillerson, national security adviser H.R. McMaster.(Studio: Anderson Cooper; White House: Pamela Brown) What the White House is saying about having a good relationship with Russia, the argument about being tougher on Russia without Trump criticizing Putin & the issue of the White House leak about the staff warning to Trump before his phone call discussed.(Studio: Anderson Cooper) Live discussion held with CNN's former national intelligence director James Clapper about Trump & Russia. [CLAPPER&nbsp- offers views on Trump's softer approach to Putin: a mystery about the indifference to the threat Putin represents, what is needed is a sense of urgency about the Russians, the leak about what Trump should not say to Putin.]",2018,35409,880,1534,6229
"(Studio: Anderson Cooper) A Keeping Them Honest look at the decision to give White House press secretary Sarah Huckabee Sanders Secret Service protection & the issue of civility introduced; scenes shown of Homeland Security Secretary Kirstrjen Nielsen being heckled. [Saturday, Representative Maxine WATERS&nbsp- calls for the harassment of Trump supporters.] [SANDERS&nbsp- calls for civility.] Several examples of criticism of people by President Trump shown; Trump tweet aimed at Senator Mark Warner shown. [At a rally in South Carolina, TRUMP&nbsp- criticizes fake news, Hillary Clinton, David Lynch, Jimmy Fallon.](Studio: Anderson Cooper; White House: Jim Acosta) The White House message about intolerance on the left in the fund-raising e-mail, the taunting of the press at the rally discussed.(Studio: Anderson Cooper) Live discussion held with Dan Rather & political consultant Stuart Stevens about Trump & civility. [RATHER&nbsp- offers views on Trump lighting the fires on incivility, how this is about the heart & soul of the country with these outbursts of incivility, compares Trump & President Richard Nixon.] [STEVENS&nbsp- offers views on civility in politics with Trump setting a new low during the campaign, Trump's lack of a filter & not setting a higher standard as president.]",2018,19037,960,1298,6229
"(Studio: David Muir) The first glimpse of American Meghan Markle en route to her royal wedding with her mother, Doria Ragland,& the crowds along the way featured; scenes show of the car, the walk down the aisle, the first kiss, the '68 Jaguar.",2018,19475,120,245,6229
"(Studio: Anderson Cooper) Live discussion held with CNN's former CIA director Michael Hayden about relations between the US & Russia following an exchange of diplomat expulsions after the poison plot in Britain against an ex-spy & other international issues. [HAYDEN&nbsp- offers views on the impact of expulsions on intelligence collection in Russia, the questions by special counsel former FBI director Robert Mueller's investigation of the use of Russian Oligarchs as a way to inject money into campaigns to undermine, the operation in Syria that President Trump wants to leave.]",2018,37425,310,582,6229
"(Studio: David Muir) The resignation of President Trump's economic adviser Gary Cohn due to the president's tariff plans reported; list of departed staffers outlined on screen.(Studio: David Muir) .(White House: Jonathan Karl) The departure of Cohn a week after aide Hope Hicks announced she planned to leave examined. [At joint news conference the Prime Minister of Sweden, TRUMP&nbsp- says they all want to come to the White House to work.] [TRUMP&nbsp- says we will counteract Russia; adds the Russians had no impact on the vote.] [National intelligence director Dan COATS- says we have not countered.] [NSA dir. Adm Michael ROGERS- says we are not doing enough.] Trump tweet on the West Wing quoted. The significance of the Cohn resignation discussed.",2018,36948,210,757,6229
"(Studio: Anderson Cooper; Parkland, Florida: Martin Savidge) Breaking news report that Scott Peterson, an armed resource deputy at the high school did nothing during the shooting in Parkland, Florida, discussed. [Broward County Sheriff Scott ISRAEL- says he is devastated: there are no words.](Studio: Anderson Cooper) Live discussion held with Parkland teacher Ashley Kurth, former Columbine teacher Kent Friesen & Sandy Hook Elementary School library clerk Mary Ann Jacob about the issue of arming school teachers. [KURTH, JACOB, FRIESEN&nbsp- offer views on the process of dealing with the kids, a gun & a shooter in a possibLe scenario, how the first responsibility is to keep the children safe, how teachers are not trained & things happen, how curious kids would find the locked-up guns, the NRA members vs. the leadership, how nothing seems to work with guns since Columbine.]",2018,33169,750,886,6229
